,ACC_wrist_x,ACC_wrist_y,ACC_wrist_z
52683,9.0,14.0,61.0
52684,9.0,14.0,61.0
52685,9.0,13.0,62.0
52686,9.0,14.0,61.0
52687,8.0,14.0,61.0
52688,8.0,13.0,61.0
52689,9.0,14.0,62.0
52690,8.0,14.0,61.0
52691,8.0,13.0,61.0
52692,8.0,13.0,61.0
52693,9.0,14.0,61.0
52694,8.0,13.0,61.0
52695,9.0,13.0,61.0
52696,9.0,13.0,61.0
52697,8.0,14.0,61.0
52698,8.0,14.0,61.0
52699,8.0,13.0,62.0
52700,8.0,14.0,61.0
52701,8.0,14.0,61.0
52702,8.0,13.0,61.0
52703,8.0,13.0,61.0
52704,9.0,14.0,61.0
52705,8.0,13.0,61.0
52706,8.0,14.0,61.0
52707,8.0,14.0,60.0
52708,8.0,13.0,61.0
52709,9.0,14.0,62.0
52710,8.0,14.0,61.0
52711,8.0,13.0,61.0
52712,8.0,13.0,61.0
52713,8.0,13.0,63.0
52714,7.0,13.0,61.0
52715,7.0,13.0,60.0
52716,10.0,15.0,60.0
52717,10.0,15.0,61.0
52718,7.0,13.0,62.0
52719,8.0,14.0,62.0
52720,8.0,13.0,60.0
52721,9.0,14.0,59.0
52722,9.0,14.0,60.0
52723,8.0,14.0,63.0
52724,6.0,13.0,61.0
52725,8.0,13.0,62.0
52726,6.0,13.0,61.0
52727,6.0,13.0,59.0
52728,8.0,15.0,59.0
52729,8.0,15.0,64.0
52730,6.0,14.0,61.0
52731,7.0,13.0,60.0
52732,8.0,13.0,61.0
52733,8.0,13.0,62.0
52734,7.0,13.0,61.0
52735,8.0,13.0,60.0
52736,8.0,14.0,62.0
52737,8.0,14.0,61.0
52738,8.0,14.0,62.0
52739,9.0,13.0,63.0
52740,7.0,12.0,61.0
52741,7.0,13.0,61.0
52742,8.0,13.0,61.0
52743,7.0,14.0,60.0
52744,7.0,14.0,61.0
52745,7.0,14.0,62.0
52746,7.0,13.0,61.0
52747,7.0,13.0,61.0
52748,7.0,13.0,60.0
52749,7.0,13.0,61.0
52750,9.0,13.0,62.0
52751,7.0,13.0,62.0
52752,7.0,13.0,62.0
52753,8.0,13.0,61.0
52754,7.0,14.0,61.0
52755,7.0,13.0,61.0
52756,8.0,14.0,61.0
52757,8.0,14.0,61.0
52758,8.0,13.0,62.0
52759,8.0,13.0,61.0
52760,8.0,13.0,61.0
52761,8.0,13.0,62.0
52762,8.0,13.0,62.0
52763,7.0,14.0,60.0
52764,7.0,14.0,61.0
52765,7.0,13.0,61.0
52766,8.0,13.0,61.0
52767,8.0,13.0,61.0
52768,7.0,13.0,61.0
52769,7.0,13.0,61.0
52770,8.0,13.0,62.0
52771,7.0,13.0,61.0
52772,7.0,13.0,61.0
52773,8.0,13.0,61.0
52774,8.0,13.0,62.0
52775,7.0,13.0,61.0
52776,8.0,13.0,61.0
52777,8.0,13.0,61.0
52778,7.0,13.0,60.0
52779,7.0,13.0,61.0
52780,8.0,13.0,63.0
52781,7.0,13.0,61.0
52782,7.0,13.0,61.0
52783,8.0,13.0,62.0
52784,7.0,13.0,62.0
52785,6.0,13.0,62.0
52786,6.0,13.0,61.0
52787,5.0,13.0,60.0
52788,7.0,13.0,61.0
52789,5.0,13.0,60.0
52790,5.0,13.0,59.0
52791,8.0,12.0,63.0
52792,11.0,14.0,63.0
52793,9.0,14.0,62.0
52794,7.0,13.0,61.0
52795,8.0,13.0,60.0
52796,9.0,13.0,63.0
52797,7.0,13.0,62.0
52798,8.0,14.0,61.0
52799,9.0,14.0,62.0
52800,7.0,13.0,61.0
52801,8.0,13.0,61.0
52802,8.0,14.0,61.0
52803,8.0,13.0,61.0
52804,7.0,13.0,61.0
52805,7.0,13.0,61.0
52806,8.0,13.0,61.0
52807,8.0,13.0,61.0
52808,8.0,14.0,61.0
52809,8.0,13.0,62.0
52810,8.0,13.0,62.0
52811,8.0,13.0,61.0
52812,8.0,13.0,61.0
52813,8.0,13.0,62.0
52814,8.0,13.0,61.0
52815,8.0,14.0,61.0
52816,8.0,13.0,62.0
52817,8.0,13.0,61.0
52818,8.0,13.0,61.0
52819,9.0,13.0,62.0
52820,8.0,14.0,62.0
52821,8.0,13.0,61.0
52822,9.0,13.0,61.0
52823,9.0,13.0,61.0
52824,8.0,13.0,61.0
52825,9.0,13.0,61.0
52826,9.0,13.0,62.0
52827,8.0,13.0,61.0
52828,9.0,13.0,61.0
52829,8.0,13.0,62.0
52830,8.0,13.0,61.0
52831,8.0,13.0,61.0
52832,9.0,13.0,62.0
52833,9.0,13.0,61.0
52834,8.0,13.0,61.0
52835,9.0,13.0,61.0
52836,9.0,13.0,61.0
52837,8.0,13.0,61.0
52838,8.0,13.0,61.0
52839,9.0,13.0,61.0
52840,8.0,13.0,62.0
52841,8.0,13.0,61.0
52842,8.0,13.0,61.0
52843,8.0,13.0,61.0
52844,8.0,13.0,62.0
52845,8.0,13.0,61.0
52846,8.0,13.0,61.0
52847,9.0,13.0,61.0
52848,8.0,13.0,61.0
52849,8.0,13.0,61.0
52850,8.0,13.0,61.0
52851,8.0,13.0,61.0
52852,8.0,13.0,61.0
52853,8.0,13.0,62.0
52854,8.0,13.0,61.0
52855,9.0,13.0,61.0
52856,8.0,13.0,61.0
52857,8.0,13.0,61.0
52858,8.0,13.0,61.0
52859,8.0,13.0,61.0
52860,8.0,13.0,61.0
52861,8.0,13.0,61.0
52862,8.0,13.0,61.0
52863,9.0,13.0,61.0
52864,8.0,13.0,61.0
52865,8.0,13.0,61.0
52866,9.0,13.0,62.0
52867,8.0,13.0,61.0
52868,9.0,13.0,61.0
52869,8.0,13.0,61.0
52870,8.0,13.0,61.0
52871,9.0,13.0,62.0
52872,8.0,13.0,61.0
52873,8.0,13.0,61.0
52874,8.0,13.0,61.0
52875,9.0,13.0,62.0
52876,8.0,13.0,61.0
52877,8.0,13.0,61.0
52878,9.0,13.0,61.0
52879,8.0,13.0,62.0
52880,8.0,13.0,61.0
52881,8.0,13.0,61.0
52882,8.0,13.0,61.0
52883,8.0,13.0,61.0
52884,8.0,13.0,61.0
52885,8.0,13.0,61.0
52886,8.0,13.0,61.0
52887,8.0,13.0,61.0
52888,8.0,13.0,61.0
52889,9.0,13.0,62.0
52890,8.0,13.0,61.0
52891,8.0,13.0,61.0
52892,8.0,13.0,61.0
52893,8.0,13.0,61.0
52894,8.0,13.0,61.0
52895,8.0,13.0,61.0
52896,8.0,13.0,61.0
52897,8.0,13.0,62.0
52898,8.0,13.0,61.0
52899,8.0,13.0,61.0
52900,8.0,13.0,61.0
52901,9.0,13.0,61.0
52902,9.0,13.0,61.0
52903,8.0,13.0,61.0
52904,9.0,13.0,61.0
52905,9.0,13.0,61.0
52906,8.0,14.0,61.0
52907,9.0,13.0,62.0
52908,8.0,13.0,61.0
52909,8.0,13.0,62.0
52910,7.0,13.0,60.0
52911,9.0,13.0,62.0
52912,7.0,13.0,61.0
52913,8.0,13.0,61.0
52914,7.0,13.0,61.0
52915,9.0,13.0,62.0
52916,8.0,13.0,61.0
52917,7.0,13.0,61.0
52918,8.0,13.0,61.0
52919,8.0,13.0,62.0
52920,8.0,13.0,61.0
52921,7.0,13.0,61.0
52922,8.0,13.0,61.0
52923,8.0,13.0,62.0
52924,7.0,13.0,60.0
52925,8.0,13.0,62.0
52926,7.0,13.0,62.0
52927,7.0,13.0,61.0
52928,7.0,13.0,60.0
52929,8.0,13.0,63.0
52930,7.0,13.0,61.0
52931,8.0,13.0,61.0
52932,7.0,13.0,61.0
52933,7.0,13.0,61.0
52934,7.0,13.0,61.0
52935,7.0,13.0,62.0
52936,7.0,13.0,61.0
52937,7.0,13.0,61.0
52938,8.0,14.0,62.0
52939,7.0,13.0,61.0
52940,7.0,13.0,61.0
52941,7.0,13.0,61.0
52942,7.0,13.0,61.0
52943,8.0,13.0,62.0
52944,7.0,13.0,61.0
52945,7.0,13.0,61.0
52946,7.0,13.0,62.0
52947,7.0,13.0,61.0
52948,7.0,13.0,61.0
52949,8.0,13.0,62.0
52950,8.0,13.0,62.0
52951,7.0,13.0,62.0
52952,7.0,13.0,61.0
52953,7.0,13.0,61.0
52954,8.0,13.0,62.0
52955,8.0,13.0,61.0
52956,8.0,13.0,61.0
52957,8.0,13.0,61.0
52958,7.0,13.0,61.0
52959,8.0,13.0,61.0
52960,8.0,13.0,62.0
52961,8.0,13.0,62.0
52962,7.0,13.0,61.0
52963,8.0,13.0,62.0
52964,8.0,13.0,61.0
52965,7.0,13.0,61.0
52966,8.0,13.0,62.0
52967,8.0,13.0,62.0
52968,7.0,13.0,61.0
52969,8.0,13.0,62.0
52970,8.0,13.0,62.0
52971,8.0,13.0,61.0
52972,7.0,13.0,62.0
52973,7.0,13.0,61.0
52974,8.0,13.0,62.0
52975,7.0,13.0,63.0
52976,8.0,13.0,63.0
52977,6.0,13.0,61.0
52978,6.0,13.0,61.0
52979,5.0,13.0,61.0
52980,8.0,13.0,63.0
52981,4.0,13.0,61.0
52982,6.0,13.0,61.0
52983,7.0,13.0,61.0
52984,6.0,13.0,62.0
52985,6.0,13.0,62.0
52986,5.0,13.0,61.0
52987,6.0,13.0,62.0
52988,6.0,13.0,62.0
52989,6.0,13.0,62.0
52990,6.0,13.0,61.0
52991,6.0,13.0,61.0
52992,7.0,13.0,62.0
52993,6.0,13.0,62.0
52994,6.0,13.0,61.0
52995,7.0,13.0,61.0
52996,7.0,13.0,62.0
52997,6.0,13.0,61.0
52998,6.0,13.0,61.0
52999,7.0,13.0,62.0
53000,6.0,13.0,61.0
53001,6.0,13.0,61.0
53002,6.0,13.0,62.0
53003,6.0,13.0,61.0
53004,6.0,13.0,61.0
53005,6.0,13.0,62.0
53006,6.0,13.0,61.0
53007,6.0,13.0,61.0
53008,6.0,13.0,61.0
53009,7.0,13.0,62.0
53010,7.0,13.0,62.0
53011,6.0,13.0,61.0
53012,7.0,13.0,62.0
53013,6.0,13.0,62.0
53014,7.0,12.0,62.0
53015,6.0,13.0,61.0
53016,7.0,13.0,61.0
53017,6.0,13.0,61.0
53018,7.0,13.0,62.0
53019,6.0,13.0,61.0
53020,6.0,13.0,61.0
53021,7.0,13.0,62.0
53022,7.0,13.0,62.0
53023,6.0,13.0,61.0
53024,7.0,13.0,62.0
53025,7.0,13.0,62.0
53026,6.0,13.0,62.0
53027,6.0,13.0,61.0
53028,6.0,13.0,62.0
53029,6.0,13.0,62.0
53030,6.0,13.0,61.0
53031,6.0,13.0,61.0
53032,6.0,13.0,62.0
53033,6.0,13.0,62.0
53034,7.0,13.0,62.0
53035,6.0,13.0,61.0
53036,6.0,13.0,62.0
53037,6.0,13.0,62.0
53038,6.0,13.0,61.0
53039,7.0,13.0,62.0
53040,6.0,13.0,61.0
53041,7.0,13.0,62.0
53042,6.0,13.0,62.0
53043,7.0,13.0,61.0
53044,7.0,13.0,61.0
53045,6.0,13.0,62.0
53046,6.0,13.0,60.0
53047,6.0,13.0,61.0
53048,6.0,12.0,61.0
53049,6.0,13.0,60.0
53050,7.0,13.0,61.0
53051,7.0,13.0,62.0
53052,8.0,13.0,62.0
53053,7.0,13.0,61.0
53054,6.0,12.0,61.0
53055,8.0,13.0,62.0
53056,7.0,13.0,61.0
53057,7.0,13.0,61.0
53058,6.0,13.0,61.0
53059,7.0,13.0,62.0
53060,8.0,13.0,61.0
53061,7.0,13.0,61.0
53062,8.0,13.0,62.0
53063,7.0,12.0,61.0
53064,8.0,13.0,61.0
53065,8.0,13.0,61.0
53066,7.0,13.0,62.0
53067,8.0,13.0,61.0
53068,7.0,13.0,61.0
53069,8.0,13.0,62.0
53070,8.0,14.0,61.0
53071,8.0,14.0,61.0
53072,7.0,14.0,61.0
53073,8.0,13.0,62.0
53074,8.0,13.0,62.0
53075,8.0,13.0,61.0
53076,7.0,13.0,61.0
53077,8.0,13.0,61.0
53078,8.0,13.0,62.0
53079,8.0,13.0,61.0
53080,8.0,14.0,62.0
53081,7.0,13.0,62.0
53082,8.0,13.0,62.0
53083,8.0,13.0,61.0
53084,8.0,13.0,61.0
53085,8.0,13.0,62.0
53086,7.0,13.0,61.0
53087,7.0,13.0,61.0
53088,8.0,13.0,62.0
53089,7.0,13.0,61.0
53090,8.0,13.0,62.0
53091,7.0,13.0,61.0
53092,8.0,13.0,62.0
53093,7.0,13.0,61.0
53094,8.0,13.0,62.0
53095,7.0,13.0,61.0
53096,8.0,13.0,62.0
53097,7.0,13.0,62.0
53098,8.0,13.0,61.0
53099,8.0,14.0,61.0
53100,7.0,13.0,61.0
53101,8.0,13.0,61.0
53102,8.0,14.0,62.0
53103,8.0,13.0,61.0
53104,8.0,13.0,62.0
53105,7.0,13.0,61.0
53106,8.0,13.0,61.0
53107,7.0,13.0,61.0
53108,7.0,13.0,61.0
53109,7.0,14.0,61.0
53110,7.0,13.0,62.0
53111,7.0,13.0,61.0
53112,8.0,13.0,62.0
53113,8.0,13.0,62.0
53114,8.0,14.0,61.0
53115,8.0,13.0,61.0
53116,7.0,13.0,61.0
53117,7.0,13.0,61.0
53118,8.0,14.0,61.0
53119,8.0,13.0,61.0
53120,8.0,13.0,61.0
53121,8.0,13.0,61.0
53122,7.0,13.0,62.0
53123,7.0,13.0,61.0
53124,8.0,13.0,61.0
53125,8.0,13.0,61.0
53126,8.0,13.0,61.0
53127,8.0,13.0,61.0
53128,8.0,13.0,62.0
53129,8.0,13.0,61.0
53130,8.0,13.0,61.0
53131,8.0,13.0,61.0
53132,8.0,13.0,61.0
53133,8.0,13.0,61.0
53134,7.0,13.0,61.0
53135,7.0,13.0,61.0
53136,8.0,13.0,61.0
53137,7.0,13.0,61.0
53138,7.0,13.0,61.0
53139,7.0,13.0,61.0
53140,7.0,13.0,61.0
53141,8.0,13.0,61.0
53142,8.0,13.0,61.0
53143,7.0,13.0,61.0
53144,7.0,13.0,62.0
53145,8.0,13.0,62.0
53146,7.0,14.0,62.0
53147,7.0,14.0,61.0
53148,8.0,14.0,60.0
53149,8.0,12.0,60.0
53150,7.0,13.0,61.0
53151,8.0,14.0,62.0
53152,7.0,14.0,60.0
53153,8.0,13.0,61.0
53154,7.0,13.0,63.0
53155,7.0,13.0,62.0
53156,6.0,13.0,61.0
53157,7.0,13.0,62.0
53158,7.0,14.0,62.0
53159,6.0,14.0,61.0
53160,7.0,13.0,61.0
53161,7.0,12.0,61.0
53162,6.0,13.0,61.0
53163,6.0,13.0,61.0
53164,6.0,14.0,61.0
53165,6.0,14.0,61.0
53166,6.0,13.0,61.0
53167,7.0,13.0,62.0
53168,6.0,13.0,63.0
53169,5.0,14.0,62.0
53170,6.0,13.0,61.0
53171,6.0,13.0,62.0
53172,6.0,13.0,61.0
53173,6.0,13.0,61.0
53174,6.0,13.0,61.0
53175,6.0,13.0,62.0
53176,6.0,13.0,62.0
53177,5.0,13.0,61.0
53178,6.0,13.0,61.0
53179,6.0,13.0,62.0
53180,5.0,13.0,61.0
53181,5.0,13.0,61.0
53182,6.0,13.0,62.0
53183,6.0,13.0,62.0
53184,6.0,13.0,61.0
53185,6.0,13.0,62.0
53186,6.0,13.0,61.0
53187,6.0,13.0,61.0
53188,7.0,13.0,62.0
53189,6.0,13.0,61.0
53190,6.0,13.0,61.0
53191,6.0,13.0,61.0
53192,6.0,13.0,61.0
53193,6.0,13.0,62.0
53194,7.0,13.0,62.0
53195,6.0,13.0,62.0
53196,6.0,13.0,62.0
53197,7.0,13.0,61.0
53198,6.0,13.0,61.0
53199,6.0,13.0,61.0
53200,6.0,13.0,61.0
53201,6.0,14.0,61.0
53202,6.0,13.0,62.0
53203,6.0,13.0,61.0
53204,7.0,13.0,61.0
53205,6.0,13.0,61.0
53206,7.0,14.0,62.0
53207,6.0,13.0,62.0
53208,6.0,13.0,61.0
53209,6.0,13.0,62.0
53210,6.0,13.0,62.0
53211,7.0,13.0,62.0
53212,6.0,13.0,61.0
53213,7.0,13.0,61.0
53214,6.0,13.0,62.0
53215,6.0,13.0,62.0
53216,7.0,13.0,61.0
53217,5.0,13.0,62.0
53218,5.0,13.0,61.0
53219,7.0,13.0,61.0
53220,6.0,13.0,63.0
53221,7.0,13.0,63.0
53222,6.0,13.0,61.0
53223,6.0,13.0,60.0
53224,7.0,13.0,63.0
53225,6.0,13.0,61.0
53226,7.0,14.0,61.0
53227,7.0,13.0,63.0
53228,6.0,13.0,62.0
53229,6.0,13.0,61.0
53230,7.0,13.0,61.0
53231,7.0,13.0,62.0
53232,6.0,13.0,61.0
53233,6.0,14.0,61.0
53234,7.0,14.0,61.0
53235,6.0,13.0,61.0
53236,6.0,13.0,62.0
53237,7.0,14.0,61.0
53238,7.0,13.0,62.0
53239,7.0,13.0,61.0
53240,7.0,13.0,61.0
53241,7.0,13.0,61.0
53242,6.0,13.0,62.0
53243,7.0,13.0,61.0
53244,7.0,13.0,61.0
53245,6.0,13.0,61.0
53246,6.0,13.0,61.0
53247,7.0,13.0,61.0
53248,7.0,13.0,62.0
53249,7.0,13.0,61.0
53250,6.0,13.0,61.0
53251,7.0,13.0,61.0
53252,7.0,13.0,61.0
53253,8.0,13.0,61.0
53254,7.0,13.0,61.0
53255,8.0,13.0,61.0
53256,7.0,13.0,61.0
53257,7.0,13.0,61.0
53258,8.0,13.0,62.0
53259,7.0,13.0,61.0
53260,7.0,13.0,61.0
53261,7.0,13.0,61.0
53262,8.0,13.0,61.0
53263,7.0,13.0,61.0
53264,7.0,13.0,62.0
53265,7.0,13.0,61.0
53266,7.0,13.0,61.0
53267,8.0,13.0,61.0
53268,7.0,13.0,61.0
53269,7.0,13.0,61.0
53270,8.0,13.0,62.0
53271,7.0,13.0,62.0
53272,7.0,13.0,61.0
53273,8.0,13.0,61.0
53274,7.0,13.0,62.0
53275,7.0,13.0,61.0
53276,8.0,13.0,62.0
53277,7.0,13.0,62.0
53278,8.0,13.0,62.0
53279,7.0,13.0,61.0
53280,7.0,13.0,62.0
53281,7.0,13.0,62.0
53282,7.0,13.0,61.0
53283,7.0,13.0,61.0
53284,7.0,13.0,62.0
53285,7.0,13.0,61.0
53286,7.0,13.0,61.0
53287,7.0,13.0,61.0
53288,7.0,13.0,61.0
53289,8.0,13.0,62.0
53290,7.0,13.0,61.0
53291,7.0,13.0,61.0
53292,8.0,13.0,62.0
53293,7.0,13.0,61.0
53294,8.0,13.0,61.0
53295,7.0,13.0,61.0
53296,7.0,13.0,62.0
53297,7.0,13.0,61.0
53298,7.0,13.0,61.0
53299,7.0,13.0,61.0
53300,7.0,13.0,61.0
53301,7.0,13.0,62.0
53302,7.0,13.0,61.0
53303,7.0,13.0,61.0
53304,7.0,13.0,61.0
53305,7.0,13.0,61.0
53306,7.0,13.0,62.0
53307,7.0,13.0,61.0
53308,7.0,13.0,61.0
53309,7.0,13.0,61.0
53310,7.0,13.0,61.0
53311,7.0,13.0,61.0
53312,7.0,13.0,61.0
53313,7.0,13.0,61.0
53314,7.0,13.0,61.0
53315,7.0,13.0,62.0
53316,7.0,13.0,62.0
53317,7.0,13.0,61.0
53318,7.0,13.0,62.0
53319,7.0,13.0,62.0
53320,7.0,13.0,61.0
53321,7.0,13.0,61.0
53322,8.0,13.0,61.0
53323,7.0,13.0,61.0
53324,7.0,14.0,62.0
53325,7.0,13.0,61.0
53326,7.0,13.0,61.0
53327,7.0,13.0,61.0
53328,7.0,13.0,61.0
53329,7.0,13.0,61.0
53330,7.0,13.0,61.0
53331,7.0,13.0,61.0
53332,7.0,13.0,61.0
53333,8.0,13.0,61.0
53334,9.0,14.0,63.0
53335,8.0,14.0,60.0
53336,9.0,14.0,62.0
53337,8.0,14.0,61.0
53338,8.0,13.0,61.0
53339,8.0,13.0,61.0
53340,8.0,13.0,62.0
53341,8.0,14.0,61.0
53342,8.0,13.0,61.0
53343,8.0,13.0,62.0
53344,8.0,13.0,61.0
53345,8.0,13.0,62.0
53346,8.0,13.0,62.0
53347,7.0,13.0,61.0
53348,8.0,13.0,61.0
53349,8.0,13.0,62.0
53350,7.0,13.0,61.0
53351,8.0,13.0,61.0
53352,8.0,13.0,61.0
53353,8.0,13.0,62.0
53354,8.0,13.0,63.0
53355,7.0,13.0,61.0
53356,8.0,13.0,61.0
53357,7.0,13.0,61.0
53358,7.0,13.0,62.0
53359,8.0,13.0,61.0
53360,8.0,13.0,61.0
53361,7.0,13.0,61.0
53362,7.0,13.0,61.0
53363,8.0,13.0,62.0
53364,8.0,13.0,61.0
53365,8.0,13.0,61.0
53366,8.0,13.0,62.0
53367,8.0,13.0,62.0
53368,8.0,13.0,61.0
53369,8.0,13.0,61.0
53370,8.0,13.0,61.0
53371,8.0,13.0,61.0
53372,8.0,13.0,61.0
53373,8.0,13.0,61.0
53374,8.0,13.0,61.0
53375,8.0,13.0,61.0
53376,8.0,13.0,62.0
53377,8.0,13.0,61.0
53378,8.0,13.0,61.0
53379,7.0,13.0,61.0
53380,8.0,13.0,62.0
53381,8.0,13.0,61.0
53382,8.0,13.0,61.0
53383,8.0,13.0,61.0
53384,8.0,13.0,62.0
53385,8.0,13.0,61.0
53386,8.0,13.0,61.0
53387,8.0,13.0,61.0
53388,8.0,13.0,61.0
53389,8.0,13.0,61.0
53390,8.0,13.0,61.0
53391,8.0,13.0,62.0
53392,8.0,13.0,61.0
53393,8.0,13.0,61.0
53394,8.0,13.0,61.0
53395,8.0,13.0,61.0
53396,8.0,13.0,61.0
53397,8.0,13.0,61.0
53398,8.0,13.0,61.0
53399,8.0,13.0,61.0
53400,8.0,13.0,61.0
53401,8.0,13.0,61.0
53402,8.0,13.0,61.0
53403,8.0,13.0,61.0
53404,8.0,13.0,61.0
53405,8.0,13.0,61.0
53406,8.0,13.0,62.0
53407,8.0,13.0,61.0
53408,8.0,13.0,62.0
53409,8.0,13.0,61.0
53410,8.0,13.0,61.0
53411,8.0,13.0,61.0
53412,8.0,13.0,62.0
53413,8.0,13.0,61.0
53414,8.0,13.0,61.0
53415,8.0,13.0,61.0
53416,8.0,13.0,61.0
53417,8.0,13.0,62.0
53418,8.0,13.0,61.0
53419,8.0,13.0,61.0
53420,8.0,13.0,61.0
53421,8.0,13.0,61.0
53422,8.0,13.0,61.0
53423,8.0,13.0,61.0
53424,8.0,13.0,61.0
53425,8.0,13.0,62.0
53426,8.0,13.0,61.0
53427,8.0,13.0,61.0
53428,8.0,13.0,61.0
53429,8.0,13.0,61.0
53430,8.0,13.0,62.0
53431,8.0,13.0,61.0
53432,8.0,13.0,62.0
53433,8.0,13.0,62.0
53434,8.0,13.0,61.0
53435,8.0,13.0,61.0
53436,8.0,13.0,62.0
53437,8.0,13.0,62.0
53438,8.0,13.0,61.0
53439,8.0,13.0,61.0
53440,8.0,13.0,62.0
53441,8.0,13.0,61.0
53442,8.0,13.0,61.0
53443,8.0,13.0,61.0
53444,8.0,13.0,62.0
53445,8.0,13.0,61.0
53446,8.0,13.0,61.0
53447,8.0,13.0,61.0
53448,8.0,13.0,61.0
53449,8.0,13.0,61.0
53450,8.0,13.0,62.0
53451,8.0,13.0,61.0
53452,8.0,13.0,61.0
53453,8.0,13.0,61.0
53454,8.0,13.0,61.0
53455,8.0,13.0,61.0
53456,8.0,13.0,61.0
53457,8.0,13.0,62.0
53458,8.0,13.0,61.0
53459,8.0,13.0,61.0
53460,8.0,13.0,61.0
53461,8.0,13.0,61.0
53462,8.0,13.0,61.0
53463,8.0,13.0,61.0
53464,8.0,13.0,61.0
53465,8.0,13.0,62.0
53466,8.0,13.0,61.0
53467,8.0,13.0,61.0
53468,8.0,13.0,62.0
53469,8.0,13.0,61.0
53470,8.0,13.0,61.0
53471,8.0,13.0,61.0
53472,8.0,13.0,62.0
53473,8.0,13.0,61.0
53474,8.0,13.0,62.0
53475,8.0,13.0,62.0
53476,8.0,13.0,61.0
53477,8.0,13.0,61.0
53478,8.0,13.0,61.0
53479,8.0,13.0,61.0
53480,8.0,13.0,61.0
53481,8.0,13.0,61.0
53482,8.0,13.0,61.0
53483,8.0,13.0,61.0
53484,9.0,13.0,61.0
53485,9.0,14.0,63.0
53486,9.0,13.0,60.0
53487,11.0,14.0,61.0
53488,10.0,14.0,60.0
53489,10.0,13.0,62.0
53490,9.0,13.0,62.0
53491,8.0,13.0,61.0
53492,9.0,13.0,61.0
53493,9.0,13.0,61.0
53494,9.0,13.0,60.0
53495,8.0,13.0,61.0
53496,9.0,14.0,62.0
53497,10.0,13.0,61.0
53498,10.0,14.0,62.0
53499,9.0,13.0,61.0
53500,10.0,13.0,62.0
53501,9.0,13.0,60.0
53502,9.0,13.0,61.0
53503,9.0,14.0,61.0
53504,9.0,14.0,61.0
53505,9.0,13.0,60.0
53506,10.0,14.0,61.0
53507,9.0,14.0,61.0
53508,9.0,13.0,61.0
53509,10.0,13.0,62.0
53510,10.0,14.0,63.0
53511,9.0,14.0,61.0
53512,10.0,14.0,62.0
53513,9.0,13.0,61.0
53514,9.0,13.0,60.0
53515,9.0,13.0,62.0
53516,9.0,13.0,61.0
53517,9.0,13.0,61.0
53518,9.0,13.0,61.0
53519,9.0,13.0,61.0
53520,9.0,13.0,61.0
53521,9.0,13.0,61.0
53522,9.0,13.0,61.0
53523,9.0,13.0,61.0
53524,9.0,13.0,61.0
53525,9.0,13.0,61.0
53526,9.0,13.0,61.0
53527,9.0,13.0,61.0
53528,9.0,13.0,61.0
53529,9.0,13.0,61.0
53530,9.0,13.0,61.0
53531,9.0,13.0,61.0
53532,9.0,13.0,61.0
53533,9.0,13.0,61.0
53534,9.0,13.0,61.0
53535,9.0,13.0,61.0
53536,9.0,13.0,61.0
53537,9.0,13.0,61.0
53538,9.0,13.0,61.0
53539,9.0,13.0,61.0
53540,10.0,13.0,62.0
53541,8.0,12.0,61.0
53542,9.0,13.0,61.0
53543,9.0,13.0,61.0
53544,9.0,13.0,62.0
53545,9.0,13.0,61.0
53546,9.0,13.0,61.0
53547,9.0,13.0,61.0
53548,9.0,13.0,61.0
53549,9.0,13.0,61.0
53550,9.0,13.0,61.0
53551,9.0,13.0,61.0
53552,9.0,13.0,61.0
53553,9.0,13.0,61.0
53554,8.0,13.0,62.0
53555,9.0,13.0,61.0
53556,9.0,13.0,61.0
53557,9.0,13.0,61.0
53558,10.0,14.0,63.0
53559,9.0,13.0,60.0
53560,9.0,13.0,62.0
53561,8.0,13.0,61.0
53562,9.0,13.0,61.0
53563,9.0,13.0,62.0
53564,9.0,13.0,61.0
53565,8.0,13.0,61.0
53566,9.0,13.0,62.0
53567,9.0,13.0,61.0
53568,9.0,13.0,61.0
53569,9.0,13.0,61.0
53570,9.0,13.0,61.0
53571,9.0,13.0,61.0
53572,9.0,13.0,61.0
53573,9.0,13.0,61.0
53574,9.0,13.0,61.0
53575,9.0,13.0,61.0
53576,9.0,13.0,61.0
53577,9.0,13.0,61.0
53578,9.0,13.0,61.0
53579,9.0,13.0,61.0
53580,9.0,13.0,61.0
53581,9.0,13.0,61.0
53582,9.0,13.0,61.0
53583,9.0,13.0,61.0
53584,9.0,13.0,61.0
53585,9.0,13.0,61.0
53586,9.0,13.0,61.0
53587,9.0,13.0,61.0
53588,9.0,13.0,61.0
53589,9.0,13.0,61.0
53590,9.0,13.0,61.0
53591,9.0,13.0,61.0
53592,9.0,13.0,61.0
53593,10.0,13.0,62.0
53594,9.0,13.0,61.0
53595,8.0,13.0,61.0
53596,9.0,13.0,61.0
53597,9.0,13.0,61.0
53598,9.0,13.0,61.0
53599,9.0,13.0,61.0
53600,9.0,13.0,61.0
53601,9.0,13.0,61.0
53602,9.0,13.0,61.0
53603,8.0,13.0,61.0
53604,9.0,13.0,61.0
53605,9.0,13.0,61.0
53606,8.0,13.0,61.0
53607,8.0,13.0,61.0
53608,9.0,13.0,61.0
53609,9.0,13.0,61.0
53610,9.0,13.0,61.0
53611,8.0,13.0,61.0
53612,9.0,13.0,61.0
53613,9.0,13.0,62.0
