,ACC_wrist_x,ACC_wrist_y,ACC_wrist_z
48483,3.0,0.0,63.0
48484,3.0,0.0,63.0
48485,3.0,0.0,63.0
48486,3.0,0.0,63.0
48487,3.0,0.0,63.0
48488,3.0,0.0,63.0
48489,3.0,0.0,63.0
48490,3.0,0.0,63.0
48491,3.0,0.0,63.0
48492,3.0,0.0,63.0
48493,3.0,0.0,63.0
48494,3.0,0.0,63.0
48495,3.0,0.0,63.0
48496,3.0,0.0,63.0
48497,3.0,0.0,63.0
48498,3.0,0.0,63.0
48499,3.0,0.0,63.0
48500,3.0,0.0,63.0
48501,3.0,0.0,63.0
48502,3.0,0.0,63.0
48503,3.0,0.0,63.0
48504,3.0,0.0,63.0
48505,3.0,0.0,63.0
48506,3.0,0.0,63.0
48507,3.0,0.0,63.0
48508,3.0,0.0,63.0
48509,4.0,0.0,63.0
48510,3.0,0.0,63.0
48511,3.0,0.0,63.0
48512,3.0,0.0,63.0
48513,3.0,0.0,63.0
48514,3.0,0.0,63.0
48515,3.0,0.0,63.0
48516,3.0,0.0,63.0
48517,3.0,0.0,63.0
48518,3.0,0.0,63.0
48519,3.0,0.0,63.0
48520,3.0,0.0,63.0
48521,3.0,0.0,63.0
48522,3.0,0.0,63.0
48523,3.0,0.0,63.0
48524,3.0,0.0,63.0
48525,4.0,0.0,63.0
48526,3.0,0.0,63.0
48527,3.0,0.0,63.0
48528,4.0,0.0,63.0
48529,3.0,0.0,63.0
48530,3.0,0.0,63.0
48531,4.0,1.0,62.0
48532,4.0,0.0,63.0
48533,1.0,0.0,63.0
48534,3.0,0.0,63.0
48535,4.0,0.0,63.0
48536,3.0,0.0,63.0
48537,3.0,0.0,63.0
48538,4.0,0.0,63.0
48539,3.0,0.0,63.0
48540,4.0,1.0,64.0
48541,4.0,1.0,62.0
48542,3.0,0.0,62.0
48543,4.0,0.0,63.0
48544,3.0,0.0,63.0
48545,3.0,0.0,63.0
48546,3.0,0.0,63.0
48547,3.0,0.0,63.0
48548,3.0,0.0,63.0
48549,3.0,0.0,63.0
48550,3.0,0.0,63.0
48551,4.0,0.0,63.0
48552,3.0,0.0,63.0
48553,3.0,0.0,63.0
48554,3.0,0.0,63.0
48555,4.0,0.0,63.0
48556,3.0,0.0,63.0
48557,3.0,0.0,62.0
48558,3.0,0.0,63.0
48559,3.0,0.0,63.0
48560,3.0,0.0,63.0
48561,3.0,0.0,63.0
48562,3.0,0.0,63.0
48563,3.0,0.0,63.0
48564,3.0,0.0,63.0
48565,3.0,0.0,63.0
48566,3.0,0.0,63.0
48567,3.0,0.0,63.0
48568,3.0,0.0,63.0
48569,3.0,0.0,63.0
48570,3.0,0.0,63.0
48571,3.0,0.0,63.0
48572,3.0,0.0,63.0
48573,3.0,0.0,63.0
48574,3.0,0.0,63.0
48575,4.0,-1.0,63.0
48576,3.0,1.0,63.0
48577,2.0,0.0,63.0
48578,3.0,0.0,63.0
48579,3.0,0.0,63.0
48580,3.0,0.0,63.0
48581,4.0,-1.0,63.0
48582,3.0,0.0,63.0
48583,3.0,0.0,63.0
48584,3.0,1.0,63.0
48585,3.0,0.0,63.0
48586,3.0,0.0,63.0
48587,3.0,0.0,63.0
48588,3.0,0.0,63.0
48589,3.0,0.0,63.0
48590,3.0,0.0,63.0
48591,3.0,0.0,63.0
48592,3.0,0.0,63.0
48593,3.0,0.0,63.0
48594,3.0,0.0,63.0
48595,2.0,0.0,63.0
48596,3.0,0.0,63.0
48597,1.0,-1.0,61.0
48598,3.0,0.0,64.0
48599,3.0,0.0,63.0
48600,3.0,0.0,63.0
48601,4.0,0.0,63.0
48602,4.0,0.0,64.0
48603,2.0,0.0,64.0
48604,-2.0,-1.0,61.0
48605,0.0,0.0,62.0
48606,3.0,0.0,64.0
48607,2.0,0.0,62.0
48608,1.0,-1.0,62.0
48609,2.0,0.0,64.0
48610,3.0,0.0,63.0
48611,3.0,0.0,63.0
48612,2.0,0.0,63.0
48613,2.0,0.0,63.0
48614,3.0,0.0,62.0
48615,3.0,0.0,63.0
48616,3.0,0.0,63.0
48617,3.0,0.0,63.0
48618,3.0,0.0,63.0
48619,3.0,0.0,63.0
48620,3.0,0.0,63.0
48621,2.0,0.0,63.0
48622,3.0,0.0,63.0
48623,3.0,0.0,63.0
48624,2.0,0.0,63.0
48625,2.0,0.0,63.0
48626,2.0,0.0,63.0
48627,2.0,0.0,63.0
48628,2.0,0.0,63.0
48629,3.0,0.0,63.0
48630,3.0,0.0,64.0
48631,2.0,0.0,63.0
48632,3.0,0.0,63.0
48633,3.0,0.0,63.0
48634,2.0,0.0,63.0
48635,2.0,0.0,63.0
48636,3.0,0.0,63.0
48637,2.0,0.0,63.0
48638,3.0,0.0,63.0
48639,3.0,0.0,63.0
48640,2.0,0.0,63.0
48641,2.0,0.0,63.0
48642,3.0,0.0,63.0
48643,3.0,0.0,63.0
48644,3.0,0.0,63.0
48645,2.0,0.0,63.0
48646,3.0,0.0,63.0
48647,2.0,0.0,63.0
48648,3.0,0.0,63.0
48649,3.0,0.0,63.0
48650,2.0,0.0,63.0
48651,2.0,0.0,63.0
48652,3.0,0.0,63.0
48653,3.0,0.0,63.0
48654,3.0,0.0,63.0
48655,3.0,0.0,63.0
48656,3.0,0.0,63.0
48657,3.0,0.0,62.0
48658,3.0,0.0,63.0
48659,3.0,0.0,63.0
48660,3.0,0.0,63.0
48661,3.0,0.0,63.0
48662,3.0,0.0,63.0
48663,3.0,0.0,63.0
48664,3.0,0.0,63.0
48665,3.0,0.0,63.0
48666,3.0,0.0,63.0
48667,3.0,0.0,63.0
48668,3.0,0.0,63.0
48669,3.0,0.0,63.0
48670,3.0,0.0,63.0
48671,3.0,0.0,63.0
48672,3.0,0.0,63.0
48673,3.0,0.0,63.0
48674,3.0,0.0,63.0
48675,3.0,0.0,63.0
48676,3.0,0.0,63.0
48677,3.0,0.0,63.0
48678,3.0,0.0,63.0
48679,3.0,0.0,63.0
48680,3.0,0.0,63.0
48681,3.0,0.0,63.0
48682,3.0,0.0,63.0
48683,3.0,0.0,63.0
48684,3.0,0.0,63.0
48685,2.0,0.0,63.0
48686,3.0,0.0,63.0
48687,4.0,0.0,63.0
48688,4.0,0.0,63.0
48689,2.0,0.0,63.0
48690,2.0,0.0,63.0
48691,2.0,0.0,63.0
48692,1.0,0.0,64.0
48693,1.0,0.0,64.0
48694,1.0,0.0,62.0
48695,2.0,0.0,63.0
48696,3.0,-1.0,62.0
48697,2.0,0.0,63.0
48698,1.0,0.0,63.0
48699,2.0,0.0,63.0
48700,2.0,0.0,63.0
48701,2.0,0.0,63.0
48702,2.0,0.0,63.0
48703,2.0,0.0,63.0
48704,2.0,0.0,63.0
48705,1.0,0.0,63.0
48706,1.0,0.0,63.0
48707,2.0,0.0,63.0
48708,2.0,0.0,63.0
48709,2.0,0.0,63.0
48710,1.0,0.0,63.0
48711,2.0,0.0,63.0
48712,2.0,0.0,63.0
48713,1.0,0.0,63.0
48714,1.0,0.0,63.0
48715,2.0,0.0,63.0
48716,1.0,0.0,63.0
48717,2.0,0.0,63.0
48718,2.0,0.0,63.0
48719,1.0,0.0,63.0
48720,2.0,0.0,63.0
48721,1.0,0.0,63.0
48722,1.0,0.0,63.0
48723,1.0,0.0,63.0
48724,1.0,0.0,63.0
48725,1.0,0.0,63.0
48726,2.0,0.0,63.0
48727,1.0,0.0,63.0
48728,2.0,0.0,63.0
48729,2.0,0.0,63.0
48730,0.0,0.0,62.0
48731,1.0,0.0,62.0
48732,3.0,0.0,65.0
48733,2.0,0.0,65.0
48734,0.0,0.0,62.0
48735,1.0,0.0,64.0
48736,1.0,0.0,63.0
48737,1.0,0.0,63.0
48738,0.0,0.0,63.0
48739,1.0,0.0,63.0
48740,2.0,0.0,63.0
48741,1.0,0.0,63.0
48742,2.0,0.0,63.0
48743,1.0,0.0,63.0
48744,2.0,0.0,63.0
48745,2.0,0.0,63.0
48746,2.0,0.0,63.0
48747,2.0,0.0,63.0
48748,2.0,0.0,63.0
48749,2.0,0.0,64.0
48750,0.0,-1.0,62.0
48751,1.0,0.0,63.0
48752,0.0,0.0,63.0
48753,0.0,0.0,63.0
48754,1.0,0.0,63.0
48755,2.0,0.0,63.0
48756,1.0,0.0,63.0
48757,2.0,0.0,64.0
48758,2.0,0.0,63.0
48759,2.0,0.0,63.0
48760,1.0,1.0,64.0
48761,1.0,0.0,64.0
48762,2.0,0.0,63.0
48763,2.0,-1.0,63.0
48764,1.0,0.0,64.0
48765,1.0,0.0,63.0
48766,2.0,0.0,63.0
48767,1.0,0.0,63.0
48768,2.0,0.0,63.0
48769,1.0,0.0,63.0
48770,1.0,0.0,63.0
48771,2.0,0.0,63.0
48772,2.0,0.0,63.0
48773,2.0,0.0,63.0
48774,1.0,0.0,63.0
48775,1.0,0.0,63.0
48776,2.0,0.0,63.0
48777,1.0,0.0,63.0
48778,1.0,0.0,63.0
48779,1.0,0.0,63.0
48780,2.0,0.0,63.0
48781,2.0,0.0,63.0
48782,1.0,0.0,63.0
48783,1.0,0.0,63.0
48784,2.0,0.0,63.0
48785,2.0,0.0,63.0
48786,1.0,0.0,63.0
48787,1.0,0.0,63.0
48788,2.0,0.0,63.0
48789,2.0,0.0,63.0
48790,1.0,0.0,63.0
48791,2.0,0.0,63.0
48792,2.0,0.0,63.0
48793,1.0,0.0,63.0
48794,2.0,0.0,63.0
48795,2.0,0.0,63.0
48796,2.0,0.0,63.0
48797,2.0,0.0,63.0
48798,2.0,0.0,63.0
48799,2.0,0.0,63.0
48800,2.0,0.0,63.0
48801,2.0,0.0,63.0
48802,2.0,0.0,63.0
48803,2.0,0.0,63.0
48804,2.0,0.0,63.0
48805,2.0,0.0,63.0
48806,2.0,0.0,63.0
48807,1.0,0.0,63.0
48808,2.0,0.0,63.0
48809,2.0,0.0,63.0
48810,2.0,0.0,63.0
48811,1.0,0.0,63.0
48812,2.0,0.0,63.0
48813,2.0,0.0,63.0
48814,1.0,0.0,63.0
48815,2.0,0.0,63.0
48816,2.0,0.0,63.0
48817,2.0,0.0,63.0
48818,2.0,0.0,63.0
48819,1.0,0.0,63.0
48820,2.0,0.0,63.0
48821,2.0,0.0,63.0
48822,2.0,0.0,63.0
48823,1.0,0.0,63.0
48824,1.0,0.0,63.0
48825,2.0,0.0,63.0
48826,1.0,0.0,63.0
48827,1.0,0.0,62.0
48828,2.0,0.0,63.0
48829,1.0,0.0,62.0
48830,3.0,-1.0,63.0
48831,5.0,0.0,66.0
48832,1.0,0.0,65.0
48833,-3.0,-2.0,59.0
48834,1.0,-1.0,62.0
48835,0.0,0.0,64.0
48836,-2.0,0.0,64.0
48837,-1.0,0.0,63.0
48838,0.0,0.0,63.0
48839,2.0,0.0,63.0
48840,1.0,0.0,63.0
48841,1.0,0.0,63.0
48842,0.0,0.0,63.0
48843,2.0,0.0,64.0
48844,1.0,0.0,63.0
48845,1.0,0.0,63.0
48846,1.0,-1.0,62.0
48847,1.0,0.0,63.0
48848,0.0,0.0,63.0
48849,1.0,0.0,62.0
48850,1.0,0.0,63.0
48851,1.0,0.0,63.0
48852,0.0,0.0,63.0
48853,2.0,0.0,62.0
48854,2.0,-1.0,62.0
48855,3.0,0.0,65.0
48856,1.0,-1.0,64.0
48857,-3.0,0.0,62.0
48858,-1.0,-1.0,63.0
48859,0.0,0.0,63.0
48860,-1.0,0.0,63.0
48861,0.0,0.0,63.0
48862,1.0,0.0,64.0
48863,0.0,0.0,63.0
48864,0.0,0.0,63.0
48865,0.0,0.0,63.0
48866,0.0,0.0,63.0
48867,0.0,0.0,63.0
48868,0.0,-1.0,63.0
48869,0.0,0.0,63.0
48870,-1.0,0.0,63.0
48871,1.0,0.0,64.0
48872,1.0,0.0,63.0
48873,1.0,0.0,63.0
48874,1.0,0.0,63.0
48875,0.0,0.0,63.0
48876,0.0,0.0,63.0
48877,0.0,0.0,63.0
48878,1.0,0.0,63.0
48879,1.0,-1.0,63.0
48880,1.0,0.0,63.0
48881,1.0,0.0,63.0
48882,1.0,0.0,63.0
48883,1.0,0.0,63.0
48884,1.0,0.0,63.0
48885,1.0,0.0,63.0
48886,1.0,0.0,63.0
48887,1.0,0.0,63.0
48888,1.0,0.0,63.0
48889,1.0,0.0,63.0
48890,1.0,0.0,63.0
48891,1.0,0.0,63.0
48892,1.0,0.0,63.0
48893,1.0,0.0,63.0
48894,1.0,0.0,63.0
48895,1.0,0.0,63.0
48896,2.0,0.0,63.0
48897,1.0,0.0,63.0
48898,1.0,0.0,63.0
48899,2.0,0.0,63.0
48900,1.0,0.0,63.0
48901,1.0,0.0,63.0
48902,1.0,0.0,63.0
48903,2.0,0.0,63.0
48904,1.0,0.0,63.0
48905,1.0,0.0,63.0
48906,2.0,0.0,63.0
48907,2.0,0.0,63.0
48908,1.0,0.0,63.0
48909,1.0,0.0,63.0
48910,1.0,0.0,63.0
48911,3.0,0.0,63.0
48912,3.0,0.0,63.0
48913,1.0,0.0,63.0
48914,1.0,0.0,63.0
48915,2.0,0.0,64.0
48916,2.0,0.0,62.0
48917,2.0,0.0,64.0
48918,2.0,0.0,63.0
48919,2.0,0.0,63.0
48920,2.0,0.0,63.0
48921,2.0,0.0,63.0
48922,2.0,0.0,63.0
48923,2.0,0.0,63.0
48924,2.0,0.0,63.0
48925,2.0,0.0,63.0
48926,2.0,0.0,63.0
48927,2.0,0.0,63.0
48928,1.0,0.0,63.0
48929,2.0,0.0,63.0
48930,2.0,0.0,63.0
48931,1.0,0.0,63.0
48932,1.0,0.0,63.0
48933,3.0,0.0,62.0
48934,2.0,-1.0,63.0
48935,3.0,0.0,64.0
48936,0.0,0.0,63.0
48937,0.0,-1.0,63.0
48938,0.0,0.0,63.0
48939,1.0,0.0,63.0
48940,1.0,0.0,63.0
48941,1.0,0.0,63.0
48942,1.0,0.0,63.0
48943,1.0,0.0,64.0
48944,1.0,0.0,63.0
48945,1.0,0.0,63.0
48946,1.0,0.0,63.0
48947,1.0,0.0,63.0
48948,1.0,0.0,63.0
48949,1.0,0.0,63.0
48950,1.0,0.0,63.0
48951,1.0,0.0,63.0
48952,2.0,0.0,63.0
48953,1.0,0.0,63.0
48954,1.0,0.0,63.0
48955,1.0,0.0,63.0
48956,1.0,0.0,63.0
48957,1.0,0.0,63.0
48958,1.0,0.0,63.0
48959,1.0,0.0,63.0
48960,1.0,0.0,63.0
48961,1.0,0.0,63.0
48962,1.0,0.0,63.0
48963,1.0,0.0,63.0
48964,2.0,0.0,63.0
48965,1.0,0.0,63.0
48966,1.0,0.0,63.0
48967,2.0,0.0,63.0
48968,2.0,0.0,63.0
48969,1.0,0.0,63.0
48970,1.0,0.0,63.0
48971,1.0,0.0,63.0
48972,2.0,0.0,63.0
48973,2.0,0.0,63.0
48974,2.0,0.0,63.0
48975,2.0,0.0,63.0
48976,2.0,0.0,63.0
48977,2.0,0.0,63.0
48978,2.0,0.0,63.0
48979,2.0,0.0,63.0
48980,2.0,0.0,63.0
48981,2.0,0.0,63.0
48982,3.0,0.0,63.0
48983,2.0,0.0,63.0
48984,2.0,0.0,63.0
48985,3.0,0.0,63.0
48986,2.0,0.0,63.0
48987,2.0,0.0,63.0
48988,3.0,0.0,63.0
48989,2.0,0.0,63.0
48990,2.0,0.0,63.0
48991,2.0,0.0,63.0
48992,3.0,0.0,63.0
48993,2.0,0.0,63.0
48994,2.0,0.0,63.0
48995,2.0,0.0,63.0
48996,3.0,0.0,63.0
48997,3.0,0.0,63.0
48998,2.0,0.0,63.0
48999,2.0,0.0,63.0
49000,2.0,0.0,63.0
49001,2.0,0.0,63.0
49002,2.0,0.0,63.0
49003,2.0,0.0,63.0
49004,2.0,0.0,63.0
49005,2.0,0.0,63.0
49006,3.0,0.0,63.0
49007,2.0,0.0,63.0
49008,2.0,0.0,63.0
49009,2.0,0.0,63.0
49010,2.0,0.0,63.0
49011,2.0,0.0,63.0
49012,2.0,0.0,63.0
49013,2.0,0.0,63.0
49014,2.0,0.0,63.0
49015,2.0,0.0,63.0
49016,2.0,0.0,63.0
49017,2.0,0.0,63.0
49018,2.0,0.0,63.0
49019,1.0,0.0,64.0
49020,1.0,0.0,62.0
49021,2.0,0.0,64.0
49022,4.0,0.0,64.0
49023,2.0,0.0,63.0
49024,2.0,0.0,63.0
49025,2.0,0.0,63.0
49026,2.0,0.0,63.0
49027,2.0,0.0,63.0
49028,2.0,0.0,63.0
49029,2.0,0.0,63.0
49030,1.0,0.0,63.0
49031,2.0,0.0,64.0
49032,3.0,0.0,63.0
49033,2.0,0.0,63.0
49034,1.0,0.0,63.0
49035,2.0,0.0,63.0
49036,3.0,0.0,63.0
49037,3.0,0.0,63.0
49038,1.0,0.0,63.0
49039,2.0,0.0,63.0
49040,2.0,0.0,63.0
49041,2.0,0.0,63.0
49042,2.0,0.0,63.0
49043,1.0,0.0,63.0
49044,2.0,0.0,63.0
49045,2.0,0.0,63.0
49046,2.0,0.0,63.0
49047,2.0,0.0,63.0
49048,2.0,0.0,63.0
49049,2.0,0.0,63.0
49050,2.0,0.0,63.0
49051,2.0,0.0,62.0
49052,3.0,-1.0,62.0
49053,1.0,0.0,63.0
49054,3.0,0.0,64.0
49055,3.0,0.0,63.0
49056,2.0,0.0,63.0
49057,2.0,0.0,63.0
49058,2.0,0.0,63.0
49059,2.0,0.0,63.0
49060,2.0,0.0,63.0
49061,3.0,0.0,64.0
49062,2.0,0.0,64.0
49063,2.0,0.0,63.0
49064,2.0,0.0,63.0
49065,2.0,0.0,63.0
49066,3.0,0.0,63.0
49067,2.0,0.0,63.0
49068,2.0,0.0,63.0
49069,3.0,0.0,63.0
49070,2.0,0.0,63.0
49071,2.0,0.0,63.0
49072,2.0,0.0,63.0
49073,2.0,0.0,63.0
49074,2.0,0.0,63.0
49075,2.0,0.0,63.0
49076,2.0,0.0,63.0
49077,2.0,0.0,63.0
49078,3.0,0.0,63.0
49079,2.0,0.0,63.0
49080,2.0,0.0,63.0
49081,2.0,0.0,63.0
49082,2.0,0.0,63.0
49083,3.0,0.0,63.0
49084,3.0,0.0,63.0
49085,2.0,0.0,63.0
49086,2.0,0.0,63.0
49087,3.0,0.0,63.0
49088,3.0,0.0,63.0
49089,3.0,0.0,63.0
49090,2.0,0.0,63.0
49091,2.0,0.0,63.0
49092,3.0,0.0,63.0
49093,2.0,0.0,63.0
49094,3.0,0.0,63.0
49095,3.0,0.0,63.0
49096,2.0,0.0,63.0
49097,2.0,0.0,63.0
49098,3.0,0.0,63.0
49099,3.0,0.0,63.0
49100,3.0,0.0,63.0
49101,3.0,0.0,63.0
49102,3.0,0.0,62.0
49103,3.0,0.0,62.0
49104,3.0,0.0,63.0
49105,3.0,0.0,63.0
49106,2.0,0.0,63.0
49107,2.0,0.0,63.0
49108,3.0,0.0,63.0
49109,3.0,0.0,63.0
49110,2.0,0.0,63.0
49111,3.0,0.0,63.0
49112,3.0,0.0,63.0
49113,3.0,0.0,63.0
49114,3.0,0.0,63.0
49115,3.0,0.0,63.0
49116,3.0,0.0,63.0
49117,2.0,0.0,63.0
49118,3.0,0.0,63.0
49119,3.0,0.0,63.0
49120,3.0,0.0,63.0
49121,2.0,0.0,63.0
49122,3.0,0.0,63.0
49123,3.0,0.0,62.0
49124,2.0,0.0,63.0
49125,2.0,0.0,63.0
49126,3.0,0.0,63.0
49127,3.0,0.0,63.0
49128,2.0,0.0,63.0
49129,2.0,0.0,63.0
49130,2.0,0.0,63.0
49131,3.0,0.0,63.0
49132,3.0,0.0,63.0
49133,3.0,0.0,63.0
49134,3.0,0.0,63.0
49135,3.0,0.0,63.0
49136,3.0,0.0,63.0
49137,3.0,0.0,63.0
49138,2.0,0.0,62.0
49139,3.0,0.0,63.0
49140,3.0,0.0,64.0
49141,3.0,0.0,62.0
49142,2.0,0.0,63.0
49143,3.0,0.0,63.0
49144,3.0,0.0,63.0
49145,2.0,0.0,63.0
49146,2.0,0.0,63.0
49147,3.0,0.0,63.0
49148,3.0,0.0,63.0
49149,2.0,0.0,63.0
49150,2.0,0.0,63.0
49151,3.0,0.0,63.0
49152,3.0,0.0,63.0
49153,3.0,0.0,63.0
49154,3.0,0.0,63.0
49155,3.0,0.0,63.0
49156,2.0,0.0,63.0
49157,2.0,0.0,63.0
49158,3.0,0.0,63.0
49159,2.0,0.0,63.0
49160,2.0,0.0,63.0
49161,3.0,0.0,63.0
49162,2.0,0.0,63.0
49163,2.0,0.0,63.0
49164,3.0,0.0,63.0
49165,3.0,0.0,63.0
49166,2.0,0.0,63.0
49167,3.0,0.0,63.0
49168,3.0,0.0,63.0
49169,3.0,0.0,63.0
49170,2.0,0.0,63.0
49171,2.0,0.0,63.0
49172,3.0,0.0,63.0
49173,2.0,0.0,63.0
49174,2.0,0.0,63.0
49175,3.0,0.0,63.0
49176,4.0,0.0,64.0
49177,3.0,0.0,63.0
49178,3.0,0.0,63.0
49179,2.0,0.0,63.0
49180,2.0,0.0,63.0
49181,3.0,0.0,63.0
49182,2.0,0.0,63.0
49183,3.0,0.0,63.0
49184,3.0,0.0,63.0
49185,2.0,0.0,63.0
49186,2.0,0.0,63.0
49187,2.0,0.0,63.0
49188,2.0,0.0,63.0
49189,2.0,0.0,63.0
49190,3.0,0.0,63.0
49191,3.0,0.0,63.0
49192,2.0,0.0,63.0
49193,2.0,0.0,63.0
49194,3.0,0.0,63.0
49195,3.0,0.0,63.0
49196,2.0,0.0,63.0
49197,2.0,0.0,64.0
49198,3.0,0.0,63.0
49199,3.0,0.0,65.0
49200,2.0,0.0,63.0
49201,4.0,0.0,62.0
49202,4.0,-1.0,64.0
49203,-1.0,-1.0,62.0
49204,0.0,-1.0,65.0
49205,-2.0,-1.0,64.0
49206,-5.0,-2.0,61.0
49207,-2.0,-3.0,62.0
49208,-1.0,-3.0,61.0
49209,-3.0,-3.0,59.0
49210,0.0,-2.0,63.0
49211,3.0,0.0,65.0
49212,-1.0,-1.0,63.0
49213,1.0,-1.0,63.0
49214,-1.0,-1.0,63.0
49215,0.0,-1.0,63.0
49216,3.0,-1.0,63.0
49217,2.0,-1.0,64.0
49218,1.0,0.0,66.0
49219,0.0,-1.0,64.0
49220,0.0,-2.0,62.0
49221,1.0,-2.0,62.0
49222,2.0,1.0,67.0
49223,-3.0,0.0,64.0
49224,-7.0,-4.0,58.0
49225,-3.0,-4.0,62.0
49226,-5.0,-3.0,66.0
49227,-5.0,-2.0,63.0
49228,-5.0,-3.0,62.0
49229,-1.0,-3.0,63.0
49230,-5.0,-2.0,64.0
49231,-6.0,-3.0,60.0
49232,-4.0,-2.0,65.0
49233,-1.0,-1.0,71.0
49234,-7.0,-2.0,61.0
49235,-7.0,-5.0,57.0
49236,-7.0,-4.0,59.0
49237,-5.0,-4.0,61.0
49238,-1.0,-3.0,63.0
49239,-3.0,-3.0,65.0
49240,-4.0,-1.0,62.0
49241,-1.0,-3.0,64.0
49242,-5.0,-3.0,64.0
49243,-5.0,-2.0,62.0
49244,-2.0,-3.0,62.0
49245,-2.0,-3.0,61.0
49246,-1.0,-3.0,62.0
49247,2.0,-3.0,63.0
49248,-1.0,-2.0,63.0
49249,4.0,0.0,65.0
49250,-1.0,-3.0,61.0
49251,1.0,-2.0,61.0
49252,6.0,-1.0,65.0
49253,2.0,-3.0,60.0
49254,2.0,-2.0,61.0
49255,7.0,0.0,66.0
49256,4.0,0.0,63.0
49257,2.0,0.0,61.0
49258,3.0,0.0,63.0
49259,5.0,0.0,64.0
49260,4.0,-1.0,60.0
49261,8.0,-1.0,63.0
49262,8.0,1.0,65.0
49263,7.0,0.0,61.0
49264,9.0,-1.0,64.0
49265,6.0,-1.0,60.0
49266,6.0,-1.0,62.0
49267,10.0,-2.0,64.0
49268,4.0,-1.0,60.0
49269,6.0,-2.0,62.0
49270,8.0,0.0,64.0
49271,6.0,-1.0,63.0
49272,6.0,0.0,63.0
49273,5.0,-1.0,61.0
49274,5.0,-2.0,61.0
49275,7.0,-1.0,61.0
49276,6.0,-1.0,61.0
49277,9.0,-1.0,65.0
49278,7.0,0.0,64.0
49279,5.0,-2.0,59.0
49280,5.0,-1.0,63.0
49281,7.0,0.0,65.0
49282,7.0,0.0,66.0
49283,8.0,0.0,64.0
49284,9.0,-1.0,62.0
49285,6.0,-2.0,60.0
49286,6.0,-2.0,62.0
49287,7.0,-1.0,62.0
49288,12.0,-1.0,63.0
49289,1.0,-2.0,58.0
49290,9.0,0.0,66.0
49291,5.0,0.0,63.0
49292,6.0,-1.0,64.0
49293,7.0,0.0,63.0
49294,7.0,-1.0,62.0
49295,4.0,-1.0,62.0
49296,6.0,-1.0,65.0
49297,9.0,-2.0,62.0
49298,10.0,-2.0,61.0
49299,11.0,0.0,62.0
49300,7.0,-3.0,62.0
49301,6.0,-1.0,61.0
49302,7.0,0.0,64.0
49303,6.0,0.0,64.0
49304,10.0,-1.0,63.0
49305,10.0,-2.0,61.0
49306,9.0,-1.0,59.0
49307,6.0,-2.0,64.0
49308,9.0,-2.0,65.0
49309,7.0,0.0,63.0
49310,8.0,-1.0,64.0
49311,10.0,-1.0,62.0
49312,9.0,-4.0,59.0
49313,9.0,-3.0,62.0
49314,6.0,0.0,61.0
49315,8.0,-2.0,64.0
49316,6.0,0.0,64.0
49317,8.0,-1.0,63.0
49318,10.0,-1.0,64.0
49319,10.0,1.0,61.0
49320,11.0,-3.0,60.0
49321,13.0,-1.0,63.0
49322,9.0,-1.0,61.0
49323,7.0,-2.0,62.0
49324,6.0,-1.0,63.0
49325,6.0,0.0,62.0
49326,8.0,-1.0,63.0
49327,10.0,0.0,61.0
49328,15.0,-3.0,61.0
49329,14.0,-3.0,64.0
49330,10.0,-1.0,61.0
49331,8.0,-2.0,61.0
49332,9.0,-1.0,63.0
49333,9.0,-1.0,63.0
49334,9.0,-1.0,63.0
49335,10.0,-1.0,62.0
49336,10.0,-1.0,62.0
49337,10.0,-2.0,62.0
49338,10.0,-1.0,61.0
49339,10.0,-1.0,62.0
49340,9.0,-1.0,63.0
49341,9.0,-1.0,62.0
49342,9.0,-1.0,63.0
49343,10.0,-1.0,62.0
49344,9.0,-1.0,61.0
49345,10.0,-1.0,62.0
49346,10.0,-1.0,62.0
49347,10.0,-1.0,62.0
49348,10.0,-1.0,63.0
49349,10.0,-1.0,62.0
49350,10.0,0.0,62.0
49351,9.0,-1.0,62.0
49352,10.0,0.0,62.0
49353,10.0,-1.0,62.0
49354,10.0,-1.0,62.0
49355,10.0,-1.0,62.0
49356,9.0,0.0,62.0
49357,9.0,0.0,62.0
49358,9.0,0.0,62.0
49359,9.0,0.0,63.0
49360,9.0,0.0,63.0
49361,9.0,0.0,63.0
49362,9.0,0.0,62.0
49363,8.0,0.0,62.0
49364,8.0,0.0,62.0
49365,9.0,0.0,64.0
49366,9.0,0.0,63.0
49367,7.0,-1.0,61.0
49368,9.0,0.0,64.0
49369,8.0,0.0,63.0
49370,8.0,0.0,62.0
49371,7.0,0.0,61.0
49372,7.0,1.0,64.0
49373,8.0,0.0,62.0
49374,7.0,0.0,60.0
49375,8.0,0.0,63.0
49376,8.0,0.0,63.0
49377,8.0,0.0,61.0
49378,7.0,0.0,61.0
49379,6.0,1.0,63.0
49380,8.0,1.0,65.0
49381,8.0,0.0,65.0
49382,8.0,-1.0,62.0
49383,7.0,-1.0,60.0
49384,7.0,-1.0,61.0
49385,6.0,-1.0,60.0
49386,7.0,0.0,62.0
49387,10.0,1.0,67.0
49388,8.0,-1.0,62.0
49389,8.0,-1.0,61.0
49390,7.0,-1.0,60.0
49391,7.0,-1.0,61.0
49392,5.0,0.0,61.0
49393,11.0,1.0,67.0
49394,8.0,1.0,63.0
49395,8.0,-1.0,61.0
49396,8.0,-1.0,60.0
49397,8.0,-1.0,61.0
49398,8.0,1.0,67.0
49399,9.0,1.0,65.0
49400,6.0,0.0,62.0
