,ACC_wrist_x,ACC_wrist_y,ACC_wrist_z
12694,-24.0,-58.0,-8.0
12695,-25.0,-59.0,-9.0
12696,-25.0,-59.0,-9.0
12697,-24.0,-59.0,-9.0
12698,-23.0,-59.0,-8.0
12699,-23.0,-59.0,-8.0
12700,-24.0,-59.0,-8.0
12701,-24.0,-59.0,-8.0
12702,-24.0,-58.0,-8.0
12703,-23.0,-59.0,-8.0
12704,-24.0,-59.0,-8.0
12705,-24.0,-59.0,-9.0
12706,-24.0,-59.0,-9.0
12707,-24.0,-58.0,-8.0
12708,-23.0,-59.0,-8.0
12709,-24.0,-59.0,-9.0
12710,-24.0,-59.0,-9.0
12711,-24.0,-59.0,-8.0
12712,-24.0,-59.0,-8.0
12713,-24.0,-59.0,-8.0
12714,-24.0,-59.0,-9.0
12715,-24.0,-59.0,-8.0
12716,-23.0,-59.0,-8.0
12717,-23.0,-58.0,-8.0
12718,-24.0,-59.0,-9.0
12719,-24.0,-59.0,-8.0
12720,-23.0,-58.0,-8.0
12721,-25.0,-58.0,-8.0
12722,-25.0,-59.0,-8.0
12723,-24.0,-59.0,-9.0
12724,-24.0,-59.0,-8.0
12725,-24.0,-59.0,-8.0
12726,-24.0,-59.0,-8.0
12727,-24.0,-58.0,-9.0
12728,-24.0,-59.0,-8.0
12729,-24.0,-59.0,-8.0
12730,-24.0,-59.0,-8.0
12731,-24.0,-59.0,-8.0
12732,-24.0,-59.0,-8.0
12733,-24.0,-59.0,-8.0
12734,-23.0,-58.0,-8.0
12735,-24.0,-58.0,-8.0
12736,-24.0,-59.0,-9.0
12737,-24.0,-59.0,-8.0
12738,-24.0,-59.0,-9.0
12739,-25.0,-59.0,-8.0
12740,-25.0,-59.0,-8.0
12741,-24.0,-59.0,-8.0
12742,-24.0,-59.0,-9.0
12743,-24.0,-59.0,-8.0
12744,-23.0,-59.0,-8.0
12745,-24.0,-58.0,-8.0
12746,-24.0,-59.0,-8.0
12747,-24.0,-59.0,-8.0
12748,-24.0,-59.0,-8.0
12749,-24.0,-58.0,-8.0
12750,-24.0,-59.0,-8.0
12751,-25.0,-58.0,-9.0
12752,-24.0,-59.0,-8.0
12753,-24.0,-58.0,-8.0
12754,-24.0,-59.0,-8.0
12755,-24.0,-58.0,-8.0
12756,-24.0,-58.0,-9.0
12757,-25.0,-59.0,-8.0
12758,-24.0,-59.0,-8.0
12759,-24.0,-59.0,-8.0
12760,-24.0,-59.0,-8.0
12761,-24.0,-59.0,-8.0
12762,-24.0,-59.0,-9.0
12763,-24.0,-59.0,-8.0
12764,-24.0,-59.0,-8.0
12765,-24.0,-59.0,-8.0
12766,-24.0,-58.0,-8.0
12767,-24.0,-59.0,-8.0
12768,-24.0,-59.0,-8.0
12769,-24.0,-58.0,-8.0
12770,-25.0,-58.0,-8.0
12771,-24.0,-59.0,-9.0
12772,-24.0,-59.0,-9.0
12773,-24.0,-59.0,-8.0
12774,-24.0,-59.0,-8.0
12775,-25.0,-59.0,-9.0
12776,-24.0,-59.0,-8.0
12777,-23.0,-59.0,-8.0
12778,-24.0,-59.0,-8.0
12779,-23.0,-58.0,-8.0
12780,-23.0,-59.0,-8.0
12781,-24.0,-59.0,-8.0
12782,-24.0,-58.0,-8.0
12783,-24.0,-58.0,-8.0
12784,-25.0,-59.0,-9.0
12785,-25.0,-59.0,-9.0
12786,-24.0,-58.0,-8.0
12787,-24.0,-58.0,-8.0
12788,-24.0,-59.0,-8.0
12789,-25.0,-59.0,-8.0
12790,-24.0,-59.0,-8.0
12791,-23.0,-58.0,-8.0
12792,-24.0,-59.0,-8.0
12793,-24.0,-58.0,-8.0
12794,-24.0,-59.0,-8.0
12795,-24.0,-59.0,-8.0
12796,-24.0,-59.0,-8.0
12797,-23.0,-59.0,-7.0
12798,-24.0,-58.0,-7.0
12799,-25.0,-59.0,-8.0
12800,-25.0,-59.0,-8.0
12801,-24.0,-59.0,-8.0
12802,-24.0,-58.0,-7.0
12803,-24.0,-59.0,-8.0
12804,-24.0,-59.0,-8.0
12805,-24.0,-59.0,-7.0
12806,-24.0,-59.0,-8.0
12807,-24.0,-59.0,-7.0
12808,-24.0,-59.0,-8.0
12809,-23.0,-59.0,-7.0
12810,-23.0,-59.0,-7.0
12811,-24.0,-59.0,-7.0
12812,-24.0,-59.0,-8.0
12813,-24.0,-59.0,-8.0
12814,-24.0,-58.0,-7.0
12815,-24.0,-59.0,-7.0
12816,-24.0,-59.0,-7.0
12817,-25.0,-59.0,-8.0
12818,-25.0,-59.0,-8.0
12819,-24.0,-58.0,-8.0
12820,-24.0,-59.0,-8.0
12821,-24.0,-59.0,-8.0
12822,-24.0,-59.0,-8.0
12823,-24.0,-59.0,-8.0
12824,-23.0,-59.0,-7.0
12825,-24.0,-59.0,-7.0
12826,-24.0,-59.0,-8.0
12827,-23.0,-59.0,-8.0
12828,-24.0,-59.0,-8.0
12829,-25.0,-59.0,-8.0
12830,-25.0,-59.0,-7.0
12831,-24.0,-58.0,-7.0
12832,-24.0,-59.0,-8.0
12833,-24.0,-59.0,-8.0
12834,-23.0,-59.0,-7.0
12835,-23.0,-59.0,-7.0
12836,-24.0,-59.0,-7.0
12837,-24.0,-58.0,-7.0
12838,-24.0,-59.0,-8.0
12839,-24.0,-59.0,-7.0
12840,-24.0,-59.0,-7.0
12841,-24.0,-58.0,-7.0
12842,-25.0,-59.0,-8.0
12843,-24.0,-59.0,-8.0
12844,-23.0,-59.0,-8.0
12845,-23.0,-59.0,-7.0
12846,-24.0,-59.0,-8.0
12847,-24.0,-59.0,-8.0
12848,-23.0,-59.0,-7.0
12849,-24.0,-59.0,-7.0
12850,-24.0,-59.0,-7.0
12851,-24.0,-59.0,-8.0
12852,-24.0,-59.0,-7.0
12853,-24.0,-59.0,-7.0
12854,-24.0,-59.0,-7.0
12855,-24.0,-59.0,-7.0
12856,-24.0,-59.0,-8.0
12857,-24.0,-59.0,-7.0
12858,-23.0,-59.0,-7.0
12859,-24.0,-59.0,-7.0
12860,-24.0,-59.0,-8.0
12861,-24.0,-59.0,-7.0
12862,-24.0,-59.0,-7.0
12863,-24.0,-59.0,-8.0
12864,-24.0,-59.0,-8.0
12865,-24.0,-58.0,-7.0
12866,-24.0,-58.0,-7.0
12867,-25.0,-59.0,-8.0
12868,-24.0,-59.0,-8.0
12869,-24.0,-59.0,-8.0
12870,-23.0,-59.0,-7.0
12871,-24.0,-59.0,-8.0
12872,-24.0,-59.0,-8.0
12873,-24.0,-59.0,-8.0
12874,-23.0,-59.0,-7.0
12875,-24.0,-59.0,-7.0
12876,-24.0,-58.0,-8.0
12877,-24.0,-59.0,-8.0
12878,-24.0,-59.0,-7.0
12879,-24.0,-59.0,-7.0
12880,-24.0,-59.0,-8.0
12881,-24.0,-59.0,-8.0
12882,-24.0,-59.0,-7.0
12883,-24.0,-59.0,-7.0
12884,-24.0,-59.0,-8.0
12885,-24.0,-59.0,-8.0
12886,-24.0,-59.0,-7.0
12887,-24.0,-59.0,-8.0
12888,-24.0,-59.0,-8.0
12889,-24.0,-59.0,-8.0
12890,-23.0,-58.0,-7.0
12891,-24.0,-59.0,-7.0
12892,-25.0,-59.0,-8.0
12893,-24.0,-59.0,-8.0
12894,-24.0,-59.0,-7.0
12895,-24.0,-59.0,-7.0
12896,-24.0,-59.0,-8.0
12897,-24.0,-59.0,-8.0
12898,-24.0,-59.0,-8.0
12899,-24.0,-59.0,-8.0
12900,-24.0,-59.0,-7.0
12901,-24.0,-59.0,-8.0
12902,-24.0,-59.0,-8.0
12903,-24.0,-59.0,-8.0
12904,-24.0,-59.0,-7.0
12905,-24.0,-59.0,-7.0
12906,-24.0,-59.0,-8.0
12907,-24.0,-59.0,-7.0
12908,-24.0,-58.0,-7.0
12909,-25.0,-59.0,-8.0
12910,-25.0,-58.0,-8.0
12911,-24.0,-59.0,-8.0
12912,-24.0,-59.0,-7.0
12913,-24.0,-59.0,-7.0
12914,-24.0,-59.0,-8.0
12915,-24.0,-59.0,-8.0
12916,-24.0,-59.0,-7.0
12917,-24.0,-59.0,-8.0
12918,-24.0,-59.0,-7.0
12919,-24.0,-59.0,-8.0
12920,-24.0,-59.0,-7.0
12921,-24.0,-59.0,-8.0
12922,-25.0,-59.0,-8.0
12923,-24.0,-58.0,-7.0
12924,-24.0,-59.0,-7.0
12925,-25.0,-59.0,-8.0
12926,-24.0,-59.0,-8.0
12927,-24.0,-59.0,-7.0
12928,-24.0,-59.0,-7.0
12929,-25.0,-59.0,-8.0
12930,-23.0,-58.0,-7.0
12931,-24.0,-59.0,-8.0
12932,-24.0,-59.0,-8.0
12933,-24.0,-59.0,-8.0
12934,-23.0,-59.0,-7.0
12935,-24.0,-59.0,-7.0
12936,-25.0,-59.0,-8.0
12937,-24.0,-59.0,-8.0
12938,-23.0,-59.0,-7.0
12939,-23.0,-59.0,-7.0
12940,-24.0,-59.0,-8.0
12941,-24.0,-59.0,-7.0
12942,-24.0,-59.0,-8.0
12943,-24.0,-59.0,-8.0
12944,-24.0,-59.0,-8.0
12945,-23.0,-59.0,-7.0
12946,-23.0,-59.0,-7.0
12947,-24.0,-59.0,-8.0
12948,-24.0,-59.0,-8.0
12949,-23.0,-59.0,-7.0
12950,-24.0,-59.0,-8.0
12951,-24.0,-59.0,-7.0
12952,-23.0,-59.0,-8.0
12953,-24.0,-59.0,-8.0
12954,-24.0,-59.0,-7.0
12955,-24.0,-59.0,-7.0
12956,-24.0,-59.0,-8.0
12957,-24.0,-59.0,-8.0
12958,-24.0,-59.0,-7.0
12959,-23.0,-59.0,-7.0
12960,-24.0,-59.0,-7.0
12961,-24.0,-59.0,-8.0
12962,-23.0,-58.0,-7.0
12963,-24.0,-59.0,-7.0
12964,-24.0,-59.0,-8.0
12965,-23.0,-59.0,-7.0
12966,-23.0,-58.0,-7.0
12967,-24.0,-59.0,-8.0
12968,-24.0,-59.0,-8.0
12969,-24.0,-58.0,-7.0
12970,-24.0,-59.0,-8.0
12971,-24.0,-59.0,-8.0
12972,-23.0,-59.0,-8.0
12973,-23.0,-59.0,-7.0
12974,-24.0,-59.0,-8.0
12975,-24.0,-59.0,-8.0
12976,-23.0,-59.0,-7.0
12977,-23.0,-59.0,-7.0
12978,-24.0,-59.0,-8.0
12979,-23.0,-59.0,-8.0
12980,-23.0,-59.0,-7.0
12981,-24.0,-59.0,-7.0
12982,-24.0,-59.0,-8.0
12983,-24.0,-59.0,-8.0
12984,-23.0,-58.0,-7.0
12985,-25.0,-59.0,-8.0
12986,-25.0,-59.0,-8.0
12987,-23.0,-59.0,-7.0
12988,-23.0,-59.0,-7.0
12989,-25.0,-59.0,-8.0
12990,-23.0,-58.0,-8.0
12991,-23.0,-59.0,-7.0
12992,-24.0,-59.0,-7.0
12993,-25.0,-59.0,-8.0
12994,-23.0,-59.0,-8.0
12995,-23.0,-59.0,-7.0
12996,-24.0,-59.0,-8.0
12997,-24.0,-58.0,-8.0
12998,-24.0,-59.0,-8.0
12999,-24.0,-59.0,-7.0
13000,-24.0,-59.0,-8.0
13001,-24.0,-59.0,-8.0
13002,-24.0,-59.0,-7.0
13003,-25.0,-59.0,-8.0
13004,-24.0,-59.0,-8.0
13005,-22.0,-59.0,-7.0
13006,-23.0,-59.0,-7.0
13007,-24.0,-59.0,-8.0
13008,-24.0,-59.0,-8.0
13009,-23.0,-59.0,-7.0
13010,-24.0,-59.0,-8.0
13011,-25.0,-59.0,-8.0
13012,-24.0,-58.0,-8.0
13013,-24.0,-59.0,-7.0
13014,-25.0,-59.0,-7.0
13015,-24.0,-59.0,-8.0
13016,-23.0,-59.0,-7.0
13017,-24.0,-59.0,-8.0
13018,-24.0,-59.0,-8.0
13019,-23.0,-58.0,-8.0
13020,-23.0,-59.0,-7.0
13021,-24.0,-59.0,-7.0
13022,-25.0,-59.0,-8.0
13023,-24.0,-59.0,-8.0
13024,-23.0,-59.0,-7.0
13025,-25.0,-59.0,-8.0
13026,-25.0,-59.0,-8.0
13027,-24.0,-59.0,-8.0
13028,-24.0,-59.0,-8.0
13029,-24.0,-59.0,-8.0
13030,-24.0,-59.0,-8.0
13031,-24.0,-58.0,-8.0
13032,-24.0,-59.0,-7.0
13033,-24.0,-58.0,-8.0
13034,-24.0,-58.0,-8.0
13035,-24.0,-59.0,-8.0
13036,-24.0,-59.0,-8.0
13037,-24.0,-59.0,-7.0
13038,-24.0,-59.0,-8.0
13039,-24.0,-59.0,-8.0
13040,-24.0,-59.0,-8.0
13041,-24.0,-59.0,-8.0
13042,-24.0,-59.0,-8.0
13043,-24.0,-59.0,-7.0
13044,-24.0,-59.0,-8.0
13045,-24.0,-59.0,-8.0
13046,-24.0,-59.0,-8.0
13047,-23.0,-59.0,-8.0
13048,-23.0,-59.0,-7.0
13049,-24.0,-59.0,-8.0
13050,-24.0,-59.0,-8.0
13051,-24.0,-59.0,-7.0
13052,-24.0,-59.0,-8.0
13053,-24.0,-59.0,-8.0
13054,-24.0,-59.0,-8.0
13055,-23.0,-59.0,-7.0
13056,-24.0,-59.0,-8.0
13057,-25.0,-59.0,-8.0
13058,-24.0,-58.0,-7.0
13059,-23.0,-59.0,-7.0
13060,-24.0,-59.0,-8.0
13061,-25.0,-59.0,-8.0
13062,-24.0,-59.0,-7.0
13063,-24.0,-59.0,-8.0
13064,-24.0,-59.0,-8.0
13065,-23.0,-59.0,-8.0
13066,-23.0,-59.0,-7.0
13067,-24.0,-59.0,-8.0
13068,-24.0,-59.0,-8.0
13069,-23.0,-59.0,-8.0
13070,-23.0,-59.0,-8.0
13071,-23.0,-59.0,-8.0
13072,-24.0,-59.0,-7.0
13073,-23.0,-59.0,-7.0
13074,-24.0,-59.0,-7.0
13075,-24.0,-59.0,-8.0
13076,-24.0,-59.0,-7.0
13077,-23.0,-59.0,-7.0
13078,-24.0,-59.0,-8.0
13079,-24.0,-59.0,-8.0
13080,-23.0,-59.0,-7.0
13081,-23.0,-59.0,-7.0
13082,-24.0,-59.0,-8.0
13083,-24.0,-59.0,-8.0
13084,-23.0,-58.0,-8.0
13085,-24.0,-59.0,-7.0
13086,-25.0,-59.0,-8.0
13087,-23.0,-59.0,-8.0
13088,-23.0,-59.0,-7.0
13089,-24.0,-59.0,-8.0
13090,-24.0,-59.0,-8.0
13091,-23.0,-58.0,-7.0
13092,-23.0,-59.0,-7.0
13093,-25.0,-59.0,-8.0
13094,-24.0,-58.0,-8.0
13095,-24.0,-59.0,-7.0
13096,-24.0,-59.0,-8.0
13097,-24.0,-59.0,-8.0
13098,-24.0,-59.0,-8.0
13099,-24.0,-59.0,-7.0
13100,-24.0,-59.0,-8.0
13101,-25.0,-58.0,-8.0
13102,-24.0,-59.0,-7.0
13103,-24.0,-59.0,-8.0
13104,-24.0,-59.0,-8.0
13105,-23.0,-59.0,-8.0
13106,-23.0,-59.0,-8.0
13107,-24.0,-59.0,-8.0
13108,-24.0,-59.0,-8.0
13109,-24.0,-59.0,-8.0
13110,-24.0,-59.0,-8.0
13111,-24.0,-59.0,-7.0
13112,-24.0,-59.0,-8.0
13113,-24.0,-59.0,-8.0
13114,-24.0,-59.0,-8.0
13115,-24.0,-59.0,-8.0
13116,-24.0,-59.0,-8.0
13117,-23.0,-59.0,-7.0
13118,-24.0,-59.0,-8.0
13119,-24.0,-59.0,-8.0
13120,-24.0,-59.0,-7.0
13121,-24.0,-59.0,-7.0
13122,-24.0,-59.0,-8.0
13123,-24.0,-59.0,-8.0
13124,-24.0,-59.0,-8.0
13125,-24.0,-59.0,-8.0
13126,-24.0,-59.0,-8.0
13127,-24.0,-59.0,-7.0
13128,-24.0,-59.0,-8.0
13129,-24.0,-59.0,-8.0
13130,-24.0,-59.0,-8.0
13131,-23.0,-59.0,-8.0
13132,-24.0,-59.0,-8.0
13133,-24.0,-59.0,-8.0
13134,-23.0,-58.0,-7.0
13135,-24.0,-59.0,-8.0
13136,-25.0,-59.0,-8.0
13137,-24.0,-59.0,-8.0
13138,-23.0,-59.0,-8.0
13139,-24.0,-59.0,-7.0
13140,-25.0,-59.0,-8.0
13141,-25.0,-59.0,-8.0
13142,-23.0,-59.0,-7.0
13143,-24.0,-59.0,-8.0
13144,-25.0,-59.0,-8.0
13145,-23.0,-58.0,-8.0
13146,-23.0,-59.0,-8.0
13147,-25.0,-59.0,-8.0
13148,-24.0,-58.0,-8.0
13149,-23.0,-58.0,-7.0
13150,-24.0,-59.0,-8.0
13151,-25.0,-59.0,-8.0
13152,-24.0,-59.0,-8.0
13153,-23.0,-59.0,-7.0
13154,-23.0,-59.0,-7.0
13155,-24.0,-59.0,-7.0
13156,-24.0,-59.0,-8.0
13157,-24.0,-59.0,-8.0
13158,-24.0,-59.0,-8.0
13159,-24.0,-59.0,-8.0
13160,-24.0,-59.0,-7.0
13161,-24.0,-59.0,-7.0
13162,-24.0,-59.0,-8.0
13163,-24.0,-59.0,-8.0
13164,-24.0,-59.0,-8.0
13165,-23.0,-59.0,-7.0
13166,-24.0,-59.0,-8.0
13167,-24.0,-59.0,-7.0
13168,-24.0,-59.0,-8.0
13169,-25.0,-59.0,-8.0
13170,-23.0,-59.0,-8.0
13171,-23.0,-59.0,-7.0
13172,-24.0,-59.0,-8.0
13173,-24.0,-59.0,-8.0
13174,-23.0,-58.0,-7.0
13175,-24.0,-59.0,-7.0
13176,-25.0,-59.0,-8.0
13177,-24.0,-59.0,-8.0
13178,-23.0,-59.0,-7.0
13179,-24.0,-59.0,-7.0
13180,-24.0,-59.0,-8.0
13181,-23.0,-58.0,-7.0
13182,-23.0,-59.0,-7.0
13183,-25.0,-59.0,-8.0
13184,-25.0,-59.0,-8.0
13185,-23.0,-58.0,-8.0
13186,-24.0,-59.0,-8.0
13187,-25.0,-59.0,-8.0
13188,-24.0,-59.0,-8.0
13189,-24.0,-58.0,-7.0
13190,-24.0,-59.0,-7.0
13191,-25.0,-59.0,-8.0
13192,-24.0,-58.0,-8.0
13193,-23.0,-59.0,-8.0
13194,-24.0,-59.0,-8.0
13195,-24.0,-59.0,-7.0
13196,-24.0,-58.0,-7.0
13197,-24.0,-58.0,-8.0
13198,-25.0,-59.0,-8.0
13199,-23.0,-58.0,-7.0
13200,-24.0,-59.0,-7.0
13201,-25.0,-59.0,-8.0
13202,-25.0,-59.0,-8.0
13203,-24.0,-58.0,-7.0
13204,-24.0,-59.0,-7.0
13205,-25.0,-59.0,-8.0
13206,-24.0,-59.0,-8.0
13207,-23.0,-59.0,-8.0
13208,-24.0,-59.0,-8.0
13209,-25.0,-59.0,-8.0
13210,-24.0,-59.0,-8.0
13211,-23.0,-59.0,-7.0
13212,-24.0,-59.0,-8.0
13213,-24.0,-58.0,-8.0
13214,-24.0,-58.0,-8.0
13215,-24.0,-59.0,-7.0
13216,-24.0,-59.0,-8.0
13217,-24.0,-59.0,-8.0
13218,-24.0,-59.0,-7.0
13219,-24.0,-58.0,-7.0
13220,-24.0,-59.0,-8.0
13221,-23.0,-59.0,-7.0
13222,-24.0,-59.0,-8.0
13223,-25.0,-59.0,-8.0
13224,-25.0,-58.0,-8.0
13225,-23.0,-59.0,-7.0
13226,-24.0,-59.0,-8.0
13227,-25.0,-59.0,-8.0
13228,-24.0,-59.0,-8.0
13229,-24.0,-59.0,-8.0
13230,-24.0,-59.0,-7.0
13231,-24.0,-59.0,-8.0
13232,-23.0,-58.0,-8.0
13233,-24.0,-59.0,-8.0
13234,-25.0,-59.0,-8.0
13235,-24.0,-59.0,-8.0
13236,-23.0,-59.0,-7.0
13237,-24.0,-59.0,-7.0
13238,-25.0,-59.0,-8.0
13239,-24.0,-58.0,-8.0
13240,-23.0,-58.0,-7.0
13241,-25.0,-59.0,-8.0
13242,-24.0,-59.0,-8.0
13243,-23.0,-58.0,-7.0
13244,-23.0,-58.0,-7.0
13245,-25.0,-59.0,-8.0
13246,-23.0,-59.0,-8.0
13247,-23.0,-58.0,-8.0
13248,-24.0,-59.0,-8.0
13249,-25.0,-59.0,-8.0
13250,-24.0,-58.0,-8.0
13251,-23.0,-59.0,-8.0
13252,-24.0,-59.0,-8.0
13253,-24.0,-59.0,-8.0
13254,-23.0,-59.0,-8.0
13255,-24.0,-59.0,-7.0
13256,-25.0,-59.0,-8.0
13257,-24.0,-59.0,-8.0
13258,-23.0,-58.0,-8.0
13259,-24.0,-59.0,-8.0
13260,-25.0,-59.0,-8.0
13261,-23.0,-58.0,-7.0
13262,-24.0,-59.0,-7.0
13263,-25.0,-59.0,-8.0
13264,-25.0,-59.0,-8.0
13265,-23.0,-59.0,-8.0
13266,-24.0,-59.0,-8.0
13267,-25.0,-59.0,-8.0
13268,-23.0,-59.0,-7.0
13269,-23.0,-59.0,-7.0
13270,-25.0,-59.0,-8.0
13271,-25.0,-59.0,-8.0
13272,-24.0,-59.0,-8.0
13273,-23.0,-59.0,-8.0
13274,-24.0,-59.0,-8.0
13275,-24.0,-59.0,-7.0
13276,-24.0,-58.0,-7.0
13277,-24.0,-59.0,-8.0
13278,-24.0,-59.0,-8.0
13279,-24.0,-59.0,-8.0
13280,-23.0,-58.0,-8.0
13281,-24.0,-59.0,-8.0
13282,-25.0,-59.0,-8.0
13283,-24.0,-58.0,-8.0
13284,-23.0,-58.0,-7.0
13285,-25.0,-59.0,-8.0
13286,-24.0,-59.0,-8.0
13287,-24.0,-59.0,-8.0
13288,-24.0,-58.0,-7.0
13289,-24.0,-59.0,-8.0
13290,-24.0,-59.0,-8.0
13291,-24.0,-58.0,-8.0
13292,-24.0,-59.0,-8.0
13293,-24.0,-59.0,-8.0
13294,-24.0,-59.0,-8.0
13295,-23.0,-59.0,-8.0
13296,-24.0,-59.0,-7.0
13297,-24.0,-59.0,-7.0
13298,-24.0,-59.0,-7.0
13299,-24.0,-59.0,-7.0
13300,-24.0,-59.0,-8.0
13301,-24.0,-59.0,-8.0
13302,-24.0,-59.0,-8.0
13303,-24.0,-59.0,-7.0
13304,-25.0,-59.0,-8.0
13305,-24.0,-59.0,-8.0
13306,-24.0,-59.0,-7.0
13307,-23.0,-59.0,-7.0
13308,-24.0,-59.0,-8.0
13309,-24.0,-59.0,-8.0
13310,-24.0,-58.0,-7.0
13311,-24.0,-59.0,-7.0
13312,-24.0,-59.0,-8.0
13313,-24.0,-59.0,-8.0
13314,-24.0,-59.0,-8.0
13315,-24.0,-59.0,-8.0
13316,-24.0,-58.0,-8.0
13317,-24.0,-59.0,-8.0
13318,-24.0,-59.0,-8.0
13319,-24.0,-58.0,-8.0
13320,-24.0,-59.0,-8.0
13321,-24.0,-59.0,-8.0
13322,-24.0,-59.0,-8.0
13323,-24.0,-59.0,-8.0
13324,-24.0,-59.0,-8.0
13325,-24.0,-58.0,-8.0
13326,-25.0,-59.0,-8.0
13327,-24.0,-59.0,-8.0
13328,-24.0,-59.0,-8.0
13329,-24.0,-59.0,-8.0
13330,-25.0,-59.0,-8.0
13331,-24.0,-59.0,-8.0
13332,-24.0,-59.0,-7.0
13333,-24.0,-59.0,-7.0
13334,-24.0,-59.0,-8.0
13335,-24.0,-59.0,-8.0
13336,-24.0,-58.0,-8.0
13337,-25.0,-59.0,-8.0
13338,-24.0,-59.0,-7.0
13339,-24.0,-59.0,-8.0
13340,-24.0,-59.0,-8.0
13341,-24.0,-59.0,-7.0
13342,-24.0,-59.0,-8.0
13343,-24.0,-59.0,-8.0
13344,-24.0,-59.0,-8.0
13345,-24.0,-59.0,-7.0
13346,-24.0,-59.0,-8.0
13347,-24.0,-59.0,-8.0
13348,-24.0,-59.0,-8.0
13349,-23.0,-59.0,-7.0
13350,-24.0,-59.0,-8.0
13351,-24.0,-59.0,-8.0
13352,-25.0,-59.0,-8.0
13353,-24.0,-59.0,-8.0
13354,-24.0,-59.0,-8.0
13355,-24.0,-59.0,-8.0
13356,-24.0,-59.0,-8.0
13357,-24.0,-58.0,-8.0
13358,-24.0,-59.0,-8.0
13359,-24.0,-59.0,-8.0
13360,-24.0,-59.0,-8.0
13361,-24.0,-59.0,-8.0
13362,-24.0,-59.0,-8.0
13363,-24.0,-59.0,-8.0
13364,-24.0,-59.0,-8.0
13365,-25.0,-59.0,-8.0
13366,-24.0,-59.0,-8.0
13367,-24.0,-59.0,-8.0
13368,-24.0,-59.0,-7.0
13369,-24.0,-59.0,-8.0
13370,-24.0,-59.0,-8.0
13371,-24.0,-59.0,-8.0
13372,-24.0,-59.0,-7.0
13373,-25.0,-59.0,-8.0
13374,-23.0,-59.0,-8.0
13375,-24.0,-59.0,-8.0
13376,-24.0,-59.0,-8.0
13377,-24.0,-59.0,-8.0
13378,-24.0,-59.0,-8.0
13379,-25.0,-59.0,-8.0
13380,-25.0,-59.0,-8.0
13381,-24.0,-59.0,-8.0
13382,-24.0,-58.0,-7.0
13383,-25.0,-59.0,-8.0
13384,-24.0,-58.0,-8.0
13385,-24.0,-58.0,-8.0
13386,-23.0,-59.0,-8.0
13387,-24.0,-59.0,-7.0
13388,-24.0,-59.0,-8.0
13389,-24.0,-59.0,-8.0
13390,-24.0,-59.0,-8.0
13391,-24.0,-59.0,-7.0
13392,-24.0,-59.0,-7.0
13393,-24.0,-59.0,-7.0
13394,-24.0,-59.0,-8.0
13395,-23.0,-59.0,-8.0
13396,-24.0,-59.0,-7.0
13397,-24.0,-59.0,-8.0
13398,-24.0,-58.0,-8.0
13399,-24.0,-59.0,-8.0
13400,-24.0,-59.0,-8.0
13401,-24.0,-59.0,-8.0
13402,-24.0,-59.0,-8.0
13403,-24.0,-59.0,-8.0
13404,-25.0,-59.0,-8.0
13405,-25.0,-59.0,-8.0
13406,-24.0,-59.0,-8.0
13407,-24.0,-59.0,-8.0
13408,-24.0,-59.0,-8.0
13409,-24.0,-59.0,-8.0
13410,-23.0,-59.0,-8.0
13411,-24.0,-59.0,-8.0
13412,-25.0,-59.0,-8.0
13413,-24.0,-59.0,-8.0
13414,-24.0,-59.0,-7.0
13415,-25.0,-59.0,-8.0
13416,-25.0,-59.0,-8.0
13417,-24.0,-58.0,-8.0
13418,-24.0,-58.0,-7.0
13419,-24.0,-59.0,-8.0
13420,-24.0,-59.0,-8.0
13421,-24.0,-59.0,-8.0
13422,-24.0,-59.0,-8.0
13423,-24.0,-59.0,-7.0
13424,-24.0,-58.0,-8.0
13425,-24.0,-59.0,-8.0
13426,-24.0,-59.0,-8.0
13427,-24.0,-58.0,-7.0
13428,-24.0,-59.0,-8.0
13429,-24.0,-59.0,-8.0
13430,-24.0,-58.0,-7.0
13431,-24.0,-59.0,-8.0
13432,-24.0,-59.0,-8.0
13433,-24.0,-59.0,-7.0
13434,-24.0,-59.0,-8.0
13435,-24.0,-59.0,-8.0
13436,-24.0,-59.0,-8.0
13437,-24.0,-59.0,-8.0
13438,-25.0,-59.0,-8.0
13439,-24.0,-59.0,-8.0
13440,-23.0,-59.0,-7.0
13441,-24.0,-59.0,-8.0
13442,-24.0,-59.0,-8.0
13443,-24.0,-59.0,-8.0
13444,-24.0,-59.0,-7.0
13445,-24.0,-59.0,-7.0
13446,-25.0,-59.0,-8.0
13447,-25.0,-59.0,-8.0
13448,-24.0,-59.0,-7.0
13449,-24.0,-59.0,-8.0
13450,-24.0,-59.0,-8.0
13451,-24.0,-59.0,-8.0
13452,-24.0,-59.0,-8.0
13453,-24.0,-59.0,-7.0
13454,-24.0,-59.0,-8.0
13455,-24.0,-59.0,-8.0
13456,-24.0,-59.0,-8.0
13457,-24.0,-59.0,-8.0
13458,-24.0,-59.0,-7.0
13459,-24.0,-58.0,-7.0
13460,-25.0,-59.0,-7.0
13461,-24.0,-59.0,-8.0
13462,-24.0,-59.0,-8.0
13463,-24.0,-59.0,-7.0
13464,-25.0,-59.0,-7.0
13465,-25.0,-59.0,-7.0
13466,-24.0,-58.0,-7.0
13467,-24.0,-59.0,-8.0
13468,-24.0,-59.0,-8.0
13469,-24.0,-59.0,-7.0
