,ACC_wrist_x,ACC_wrist_y,ACC_wrist_z
2705,47.0,-16.0,38.0
2706,47.0,-16.0,38.0
2707,48.0,-15.0,38.0
2708,47.0,-15.0,38.0
2709,47.0,-15.0,38.0
2710,48.0,-15.0,38.0
2711,47.0,-15.0,38.0
2712,48.0,-15.0,38.0
2713,48.0,-15.0,38.0
2714,48.0,-15.0,38.0
2715,47.0,-15.0,38.0
2716,48.0,-15.0,38.0
2717,48.0,-15.0,38.0
2718,48.0,-15.0,38.0
2719,47.0,-15.0,38.0
2720,48.0,-15.0,38.0
2721,47.0,-15.0,38.0
2722,47.0,-15.0,38.0
2723,48.0,-16.0,38.0
2724,47.0,-16.0,38.0
2725,47.0,-16.0,38.0
2726,47.0,-14.0,38.0
2727,47.0,-14.0,38.0
2728,47.0,-13.0,38.0
2729,48.0,-16.0,38.0
2730,48.0,-16.0,38.0
2731,48.0,-16.0,38.0
2732,47.0,-15.0,38.0
2733,47.0,-15.0,38.0
2734,48.0,-15.0,38.0
2735,47.0,-15.0,38.0
2736,48.0,-15.0,38.0
2737,48.0,-15.0,38.0
2738,48.0,-15.0,38.0
2739,48.0,-15.0,38.0
2740,48.0,-15.0,38.0
2741,47.0,-15.0,38.0
2742,48.0,-14.0,38.0
2743,48.0,-15.0,38.0
2744,48.0,-15.0,38.0
2745,48.0,-15.0,38.0
2746,48.0,-15.0,38.0
2747,48.0,-14.0,38.0
2748,48.0,-14.0,38.0
2749,48.0,-14.0,38.0
2750,48.0,-15.0,38.0
2751,48.0,-15.0,38.0
2752,48.0,-14.0,38.0
2753,48.0,-14.0,37.0
2754,48.0,-14.0,38.0
2755,48.0,-14.0,38.0
2756,48.0,-15.0,38.0
2757,48.0,-15.0,38.0
2758,47.0,-15.0,38.0
2759,48.0,-16.0,38.0
2760,48.0,-16.0,38.0
2761,48.0,-16.0,38.0
2762,47.0,-14.0,38.0
2763,47.0,-13.0,38.0
2764,48.0,-13.0,38.0
2765,48.0,-14.0,38.0
2766,48.0,-14.0,37.0
2767,48.0,-15.0,37.0
2768,48.0,-15.0,38.0
2769,48.0,-14.0,38.0
2770,48.0,-14.0,38.0
2771,48.0,-14.0,38.0
2772,48.0,-15.0,37.0
2773,48.0,-15.0,37.0
2774,48.0,-14.0,38.0
2775,48.0,-14.0,38.0
2776,48.0,-14.0,38.0
2777,48.0,-15.0,38.0
2778,47.0,-15.0,38.0
2779,46.0,-15.0,39.0
2780,46.0,-15.0,39.0
2781,47.0,-15.0,38.0
2782,47.0,-15.0,38.0
2783,47.0,-15.0,38.0
2784,47.0,-16.0,38.0
2785,48.0,-15.0,38.0
2786,47.0,-15.0,38.0
2787,47.0,-15.0,38.0
2788,48.0,-16.0,38.0
2789,48.0,-15.0,37.0
2790,48.0,-15.0,38.0
2791,46.0,-14.0,39.0
2792,46.0,-14.0,38.0
2793,48.0,-14.0,39.0
2794,50.0,-14.0,37.0
2795,48.0,-14.0,37.0
2796,46.0,-15.0,39.0
2797,46.0,-15.0,39.0
2798,48.0,-15.0,39.0
2799,48.0,-16.0,41.0
2800,56.0,-16.0,43.0
2801,64.0,-12.0,46.0
2802,54.0,-8.0,49.0
2803,51.0,-7.0,49.0
2804,50.0,-3.0,50.0
2805,47.0,-1.0,49.0
2806,44.0,1.0,45.0
2807,42.0,2.0,44.0
2808,41.0,3.0,40.0
2809,41.0,7.0,39.0
2810,41.0,8.0,40.0
2811,38.0,8.0,42.0
2812,41.0,9.0,40.0
2813,40.0,8.0,41.0
2814,38.0,7.0,39.0
2815,38.0,7.0,37.0
2816,45.0,2.0,45.0
2817,44.0,2.0,45.0
2818,40.0,2.0,41.0
2819,42.0,-1.0,43.0
2820,40.0,-1.0,47.0
2821,40.0,-2.0,44.0
2822,41.0,-2.0,42.0
2823,44.0,-3.0,42.0
2824,43.0,-4.0,39.0
2825,44.0,-3.0,41.0
2826,43.0,-1.0,41.0
2827,39.0,2.0,40.0
2828,42.0,2.0,45.0
2829,43.0,0.0,54.0
2830,41.0,-3.0,58.0
2831,37.0,-5.0,55.0
2832,36.0,-3.0,50.0
2833,39.0,-4.0,51.0
2834,44.0,-5.0,57.0
2835,39.0,-2.0,54.0
2836,36.0,-1.0,51.0
2837,38.0,-1.0,50.0
2838,38.0,-1.0,50.0
2839,41.0,0.0,49.0
2840,41.0,1.0,55.0
2841,40.0,1.0,54.0
2842,35.0,-1.0,45.0
2843,37.0,0.0,43.0
2844,43.0,-1.0,44.0
2845,42.0,-1.0,43.0
2846,40.0,1.0,42.0
2847,39.0,2.0,43.0
2848,42.0,1.0,44.0
2849,43.0,2.0,47.0
2850,40.0,4.0,46.0
2851,38.0,4.0,46.0
2852,38.0,6.0,45.0
2853,41.0,6.0,46.0
2854,41.0,5.0,51.0
2855,39.0,5.0,55.0
2856,36.0,5.0,55.0
2857,36.0,5.0,50.0
2858,37.0,5.0,49.0
2859,39.0,8.0,50.0
2860,36.0,12.0,51.0
2861,34.0,11.0,52.0
2862,35.0,7.0,51.0
2863,36.0,7.0,51.0
2864,38.0,10.0,51.0
2865,35.0,11.0,50.0
2866,34.0,10.0,51.0
2867,35.0,11.0,51.0
2868,35.0,10.0,51.0
2869,35.0,11.0,51.0
2870,34.0,11.0,51.0
2871,34.0,11.0,51.0
2872,36.0,12.0,52.0
2873,36.0,12.0,52.0
2874,35.0,11.0,51.0
2875,35.0,9.0,52.0
2876,35.0,9.0,53.0
2877,35.0,8.0,52.0
2878,36.0,9.0,50.0
2879,36.0,9.0,51.0
2880,34.0,10.0,51.0
2881,33.0,9.0,52.0
2882,38.0,9.0,57.0
2883,38.0,13.0,62.0
2884,30.0,18.0,63.0
2885,28.0,18.0,48.0
2886,28.0,19.0,48.0
2887,37.0,27.0,56.0
2888,38.0,28.0,58.0
2889,32.0,28.0,53.0
2890,34.0,28.0,51.0
2891,37.0,27.0,52.0
2892,37.0,25.0,46.0
2893,34.0,22.0,41.0
2894,37.0,14.0,40.0
2895,37.0,5.0,37.0
2896,38.0,0.0,33.0
2897,43.0,-2.0,42.0
2898,45.0,-3.0,47.0
2899,41.0,-1.0,48.0
2900,39.0,2.0,45.0
2901,41.0,3.0,48.0
2902,41.0,2.0,55.0
2903,40.0,3.0,55.0
2904,39.0,8.0,54.0
2905,30.0,10.0,49.0
2906,28.0,9.0,46.0
2907,35.0,5.0,51.0
2908,40.0,3.0,52.0
2909,37.0,4.0,55.0
2910,31.0,3.0,54.0
2911,30.0,2.0,55.0
2912,32.0,1.0,51.0
2913,32.0,2.0,53.0
2914,33.0,3.0,54.0
2915,28.0,5.0,52.0
2916,30.0,6.0,53.0
2917,35.0,7.0,54.0
2918,34.0,6.0,54.0
2919,26.0,8.0,55.0
2920,31.0,9.0,53.0
2921,32.0,10.0,53.0
2922,28.0,11.0,51.0
2923,32.0,10.0,50.0
2924,32.0,8.0,54.0
2925,29.0,4.0,53.0
2926,32.0,2.0,54.0
2927,35.0,2.0,56.0
2928,33.0,0.0,55.0
2929,36.0,-1.0,54.0
2930,38.0,0.0,54.0
2931,34.0,0.0,53.0
2932,30.0,0.0,52.0
2933,31.0,0.0,52.0
2934,33.0,1.0,53.0
2935,31.0,-1.0,53.0
2936,30.0,0.0,53.0
2937,33.0,-3.0,54.0
2938,33.0,-4.0,54.0
2939,31.0,-7.0,54.0
2940,29.0,-8.0,53.0
2941,29.0,-10.0,53.0
2942,27.0,-12.0,54.0
2943,28.0,-14.0,56.0
2944,25.0,-17.0,61.0
2945,29.0,-15.0,62.0
2946,24.0,-13.0,59.0
2947,25.0,-12.0,60.0
2948,26.0,-9.0,58.0
2949,27.0,-5.0,50.0
2950,29.0,-4.0,52.0
2951,35.0,-3.0,50.0
2952,46.0,1.0,47.0
2953,42.0,2.0,44.0
2954,43.0,4.0,43.0
2955,43.0,3.0,40.0
2956,39.0,1.0,41.0
2957,46.0,0.0,51.0
2958,49.0,1.0,51.0
2959,37.0,-1.0,54.0
2960,33.0,-1.0,51.0
2961,35.0,-2.0,52.0
2962,33.0,-1.0,48.0
2963,36.0,-1.0,49.0
2964,39.0,-1.0,51.0
2965,40.0,-3.0,49.0
2966,38.0,-3.0,48.0
2967,40.0,-2.0,50.0
2968,49.0,0.0,49.0
2969,29.0,-1.0,43.0
2970,33.0,-5.0,54.0
2971,37.0,-6.0,57.0
2972,37.0,-4.0,55.0
2973,31.0,-5.0,49.0
2974,31.0,-6.0,51.0
2975,33.0,-8.0,54.0
2976,35.0,-8.0,54.0
2977,38.0,-8.0,53.0
2978,41.0,-10.0,52.0
2979,43.0,-9.0,50.0
2980,43.0,-10.0,51.0
2981,40.0,-12.0,50.0
2982,42.0,-6.0,43.0
2983,50.0,-3.0,46.0
2984,48.0,-7.0,46.0
2985,46.0,3.0,35.0
2986,48.0,6.0,35.0
2987,52.0,0.0,39.0
2988,44.0,12.0,30.0
2989,44.0,11.0,31.0
2990,46.0,13.0,41.0
2991,44.0,14.0,35.0
2992,35.0,21.0,34.0
2993,44.0,28.0,44.0
2994,40.0,26.0,45.0
2995,32.0,26.0,47.0
2996,33.0,27.0,47.0
2997,30.0,28.0,52.0
2998,24.0,33.0,49.0
2999,25.0,33.0,48.0
3000,23.0,25.0,54.0
3001,19.0,18.0,56.0
3002,27.0,7.0,51.0
3003,35.0,17.0,57.0
3004,34.0,17.0,86.0
3005,24.0,9.0,65.0
3006,27.0,10.0,51.0
3007,27.0,6.0,52.0
3008,20.0,7.0,59.0
3009,7.0,8.0,54.0
3010,4.0,11.0,57.0
3011,10.0,14.0,60.0
3012,12.0,22.0,64.0
3013,8.0,18.0,65.0
3014,5.0,17.0,66.0
3015,9.0,16.0,60.0
3016,12.0,15.0,58.0
3017,13.0,7.0,65.0
3018,23.0,1.0,61.0
3019,23.0,-8.0,54.0
3020,20.0,-6.0,68.0
3021,18.0,-7.0,63.0
3022,17.0,-3.0,47.0
3023,7.0,-6.0,50.0
3024,1.0,-5.0,60.0
3025,0.0,0.0,72.0
3026,1.0,1.0,71.0
3027,-3.0,6.0,66.0
3028,-4.0,8.0,60.0
3029,1.0,6.0,62.0
3030,5.0,3.0,61.0
3031,5.0,3.0,61.0
3032,2.0,2.0,62.0
3033,9.0,3.0,61.0
3034,9.0,4.0,62.0
3035,5.0,3.0,60.0
3036,4.0,2.0,67.0
3037,6.0,7.0,67.0
3038,3.0,6.0,62.0
3039,5.0,6.0,60.0
3040,3.0,9.0,58.0
3041,0.0,9.0,59.0
3042,-3.0,9.0,55.0
3043,6.0,8.0,65.0
3044,7.0,8.0,64.0
3045,11.0,10.0,58.0
3046,15.0,11.0,59.0
3047,17.0,7.0,60.0
3048,25.0,7.0,67.0
3049,26.0,7.0,65.0
3050,26.0,9.0,56.0
3051,24.0,9.0,55.0
3052,22.0,8.0,58.0
3053,19.0,9.0,57.0
3054,17.0,9.0,59.0
3055,16.0,10.0,60.0
3056,19.0,10.0,61.0
3057,23.0,9.0,60.0
3058,23.0,9.0,59.0
3059,24.0,9.0,58.0
3060,23.0,10.0,57.0
3061,23.0,10.0,57.0
3062,24.0,11.0,57.0
3063,25.0,12.0,55.0
3064,26.0,12.0,56.0
3065,25.0,13.0,57.0
3066,26.0,13.0,55.0
3067,27.0,14.0,56.0
3068,30.0,13.0,59.0
3069,25.0,12.0,58.0
3070,25.0,13.0,57.0
3071,26.0,13.0,56.0
3072,26.0,13.0,54.0
3073,26.0,14.0,57.0
3074,27.0,14.0,58.0
3075,26.0,13.0,56.0
3076,25.0,12.0,54.0
3077,25.0,11.0,55.0
3078,26.0,11.0,55.0
3079,26.0,11.0,55.0
3080,29.0,11.0,56.0
3081,28.0,11.0,56.0
3082,26.0,10.0,56.0
3083,28.0,11.0,57.0
3084,28.0,12.0,56.0
3085,26.0,12.0,56.0
3086,27.0,12.0,56.0
3087,28.0,12.0,56.0
3088,27.0,11.0,56.0
3089,28.0,11.0,56.0
3090,28.0,11.0,56.0
3091,28.0,11.0,55.0
3092,29.0,10.0,53.0
3093,29.0,8.0,55.0
3094,28.0,7.0,56.0
3095,29.0,8.0,54.0
3096,28.0,9.0,55.0
3097,27.0,10.0,58.0
3098,30.0,13.0,59.0
3099,28.0,13.0,60.0
3100,24.0,12.0,57.0
3101,24.0,12.0,56.0
3102,26.0,11.0,55.0
3103,24.0,10.0,56.0
3104,24.0,10.0,55.0
3105,24.0,10.0,57.0
3106,27.0,11.0,59.0
3107,27.0,10.0,64.0
3108,14.0,10.0,64.0
3109,13.0,9.0,68.0
3110,20.0,9.0,58.0
3111,27.0,12.0,49.0
3112,48.0,16.0,69.0
3113,26.0,19.0,51.0
3114,24.0,21.0,41.0
3115,35.0,17.0,42.0
3116,41.0,11.0,38.0
3117,55.0,4.0,23.0
3118,69.0,1.0,15.0
3119,74.0,2.0,10.0
3120,69.0,-3.0,16.0
3121,67.0,-2.0,18.0
3122,53.0,0.0,22.0
3123,52.0,-1.0,31.0
3124,54.0,-1.0,33.0
3125,52.0,-3.0,39.0
3126,35.0,-6.0,48.0
3127,57.0,1.0,32.0
3128,61.0,10.0,35.0
3129,56.0,6.0,38.0
3130,46.0,6.0,36.0
3131,47.0,6.0,34.0
3132,52.0,5.0,39.0
3133,49.0,1.0,40.0
3134,48.0,1.0,37.0
3135,51.0,0.0,37.0
3136,50.0,-1.0,38.0
3137,48.0,-3.0,38.0
3138,51.0,-3.0,39.0
3139,52.0,-3.0,39.0
3140,46.0,-3.0,39.0
3141,47.0,-4.0,36.0
3142,49.0,-4.0,36.0
3143,47.0,-6.0,38.0
3144,43.0,-8.0,41.0
3145,41.0,-12.0,44.0
3146,57.0,-18.0,32.0
3147,53.0,-22.0,31.0
3148,72.0,-22.0,32.0
3149,72.0,-22.0,30.0
3150,58.0,-21.0,30.0
3151,59.0,-11.0,34.0
3152,57.0,-10.0,34.0
3153,46.0,2.0,27.0
3154,43.0,8.0,26.0
3155,43.0,10.0,27.0
3156,41.0,24.0,33.0
3157,39.0,24.0,31.0
3158,47.0,20.0,35.0
3159,52.0,25.0,37.0
3160,50.0,28.0,36.0
3161,44.0,29.0,34.0
3162,52.0,30.0,36.0
3163,51.0,31.0,35.0
3164,47.0,29.0,30.0
3165,49.0,29.0,24.0
3166,54.0,31.0,21.0
3167,57.0,31.0,16.0
3168,82.0,23.0,17.0
3169,72.0,19.0,19.0
3170,55.0,12.0,20.0
3171,50.0,13.0,19.0
3172,52.0,14.0,19.0
3173,51.0,17.0,15.0
3174,53.0,19.0,12.0
3175,50.0,23.0,-2.0
3176,90.0,23.0,-12.0
3177,81.0,20.0,-17.0
3178,59.0,12.0,-8.0
3179,62.0,12.0,-1.0
3180,57.0,10.0,4.0
3181,55.0,13.0,0.0
3182,59.0,16.0,0.0
3183,61.0,14.0,4.0
3184,56.0,13.0,0.0
3185,62.0,10.0,-1.0
3186,63.0,12.0,-5.0
3187,65.0,12.0,-6.0
3188,65.0,13.0,-9.0
3189,61.0,12.0,-10.0
3190,62.0,12.0,-16.0
3191,61.0,12.0,-18.0
3192,62.0,11.0,-19.0
3193,61.0,10.0,-18.0
3194,62.0,9.0,-20.0
3195,61.0,8.0,-17.0
3196,63.0,6.0,-15.0
3197,59.0,7.0,-19.0
3198,65.0,9.0,-21.0
3199,61.0,9.0,-21.0
3200,58.0,8.0,-12.0
3201,63.0,8.0,-11.0
3202,64.0,8.0,-12.0
3203,59.0,6.0,-8.0
3204,58.0,5.0,-4.0
3205,64.0,6.0,-3.0
3206,62.0,7.0,-6.0
3207,58.0,6.0,-3.0
3208,61.0,7.0,-1.0
3209,61.0,7.0,-2.0
3210,65.0,6.0,-5.0
3211,61.0,6.0,-6.0
3212,62.0,6.0,-3.0
3213,61.0,6.0,-4.0
3214,61.0,8.0,-7.0
3215,64.0,8.0,-13.0
3216,61.0,7.0,-13.0
3217,62.0,8.0,-13.0
3218,63.0,7.0,-13.0
3219,62.0,6.0,-12.0
3220,61.0,7.0,-10.0
3221,62.0,8.0,-10.0
3222,62.0,8.0,-11.0
3223,62.0,7.0,-11.0
3224,62.0,7.0,-11.0
3225,63.0,7.0,-11.0
3226,63.0,7.0,-10.0
3227,61.0,8.0,-10.0
3228,62.0,8.0,-11.0
3229,62.0,8.0,-10.0
3230,62.0,8.0,-8.0
3231,63.0,8.0,-10.0
3232,63.0,8.0,-9.0
3233,61.0,7.0,-9.0
3234,62.0,7.0,-9.0
3235,62.0,8.0,-8.0
3236,63.0,8.0,-9.0
3237,62.0,8.0,-9.0
3238,62.0,8.0,-8.0
3239,62.0,8.0,-7.0
3240,62.0,8.0,-7.0
3241,62.0,8.0,-8.0
3242,63.0,8.0,-8.0
3243,63.0,8.0,-7.0
3244,62.0,8.0,-7.0
3245,63.0,8.0,-7.0
3246,62.0,8.0,-7.0
3247,62.0,8.0,-6.0
3248,62.0,8.0,-7.0
3249,61.0,8.0,-6.0
3250,62.0,8.0,-6.0
3251,63.0,9.0,-7.0
3252,64.0,9.0,-7.0
3253,63.0,8.0,-6.0
3254,62.0,9.0,-5.0
3255,62.0,8.0,-4.0
3256,63.0,9.0,-5.0
3257,63.0,9.0,-7.0
3258,59.0,7.0,-5.0
3259,60.0,8.0,-1.0
3260,65.0,9.0,-6.0
3261,61.0,7.0,-13.0
3262,56.0,9.0,-10.0
3263,67.0,10.0,0.0
3264,66.0,11.0,-3.0
3265,60.0,9.0,-9.0
3266,62.0,9.0,-5.0
3267,62.0,8.0,-4.0
3268,60.0,8.0,-4.0
3269,60.0,8.0,-5.0
3270,62.0,8.0,-9.0
3271,63.0,8.0,-9.0
3272,62.0,8.0,-8.0
3273,63.0,9.0,-10.0
3274,64.0,9.0,-10.0
3275,63.0,9.0,-9.0
3276,62.0,8.0,-9.0
3277,62.0,8.0,-9.0
3278,63.0,9.0,-8.0
3279,62.0,8.0,-9.0
3280,62.0,9.0,-8.0
3281,62.0,9.0,-10.0
3282,62.0,9.0,-10.0
3283,61.0,8.0,-9.0
3284,61.0,8.0,-8.0
3285,62.0,8.0,-9.0
3286,61.0,9.0,-9.0
3287,62.0,9.0,-8.0
3288,63.0,8.0,-9.0
3289,62.0,8.0,-9.0
3290,62.0,8.0,-9.0
3291,62.0,9.0,-9.0
3292,63.0,9.0,-8.0
3293,62.0,8.0,-8.0
3294,62.0,8.0,-8.0
3295,63.0,9.0,-8.0
3296,63.0,8.0,-8.0
3297,62.0,8.0,-8.0
3298,62.0,8.0,-7.0
3299,62.0,9.0,-8.0
3300,62.0,9.0,-8.0
3301,62.0,9.0,-7.0
3302,62.0,8.0,-7.0
3303,62.0,8.0,-7.0
3304,62.0,8.0,-7.0
3305,62.0,9.0,-7.0
3306,62.0,8.0,-7.0
3307,62.0,9.0,-7.0
3308,63.0,8.0,-7.0
3309,63.0,8.0,-7.0
3310,62.0,8.0,-6.0
3311,62.0,8.0,-7.0
3312,62.0,8.0,-7.0
3313,62.0,9.0,-7.0
3314,63.0,8.0,-6.0
3315,62.0,8.0,-6.0
3316,62.0,9.0,-7.0
3317,63.0,8.0,-7.0
3318,62.0,8.0,-6.0
3319,62.0,8.0,-6.0
3320,62.0,9.0,-6.0
3321,62.0,8.0,-7.0
3322,62.0,8.0,-6.0
3323,63.0,9.0,-6.0
3324,62.0,9.0,-6.0
3325,62.0,9.0,-6.0
3326,62.0,8.0,-6.0
3327,62.0,8.0,-6.0
3328,62.0,8.0,-6.0
3329,62.0,9.0,-6.0
3330,62.0,9.0,-6.0
3331,63.0,8.0,-6.0
3332,62.0,9.0,-6.0
3333,62.0,9.0,-6.0
3334,62.0,9.0,-6.0
3335,62.0,9.0,-6.0
3336,62.0,8.0,-6.0
3337,62.0,9.0,-6.0
3338,62.0,9.0,-6.0
3339,62.0,9.0,-6.0
3340,62.0,9.0,-6.0
3341,62.0,8.0,-6.0
3342,62.0,8.0,-6.0
3343,63.0,9.0,-5.0
3344,62.0,9.0,-5.0
3345,62.0,8.0,-6.0
3346,62.0,8.0,-5.0
3347,62.0,9.0,-5.0
3348,61.0,9.0,-5.0
3349,62.0,8.0,-6.0
3350,63.0,8.0,-6.0
3351,63.0,8.0,-4.0
3352,61.0,8.0,-6.0
3353,73.0,8.0,-4.0
3354,55.0,7.0,-8.0
3355,68.0,5.0,-4.0
3356,64.0,7.0,-5.0
3357,61.0,8.0,-6.0
3358,59.0,6.0,-6.0
3359,62.0,6.0,-5.0
3360,63.0,7.0,-5.0
3361,63.0,9.0,-3.0
3362,61.0,7.0,-3.0
3363,62.0,6.0,-4.0
3364,64.0,7.0,-4.0
3365,62.0,7.0,-3.0
3366,62.0,7.0,-2.0
3367,63.0,7.0,-3.0
3368,63.0,6.0,-4.0
3369,63.0,6.0,-4.0
3370,62.0,7.0,-3.0
3371,63.0,8.0,-3.0
3372,63.0,8.0,-3.0
3373,63.0,7.0,-3.0
3374,62.0,7.0,-3.0
3375,63.0,7.0,-3.0
3376,63.0,8.0,-4.0
3377,63.0,8.0,-3.0
3378,64.0,8.0,-4.0
3379,62.0,8.0,-2.0
3380,62.0,8.0,-1.0
3381,63.0,9.0,-2.0
3382,63.0,9.0,-1.0
3383,64.0,9.0,-1.0
3384,64.0,9.0,-2.0
3385,68.0,10.0,-3.0
3386,68.0,10.0,3.0
3387,63.0,10.0,4.0
3388,68.0,10.0,3.0
3389,67.0,10.0,18.0
3390,63.0,11.0,20.0
3391,59.0,16.0,30.0
3392,54.0,16.0,35.0
3393,45.0,19.0,38.0
3394,49.0,20.0,31.0
3395,49.0,19.0,29.0
3396,37.0,19.0,32.0
3397,30.0,20.0,23.0
3398,66.0,13.0,24.0
3399,56.0,10.0,37.0
3400,49.0,11.0,34.0
3401,49.0,10.0,18.0
3402,56.0,9.0,21.0
3403,60.0,7.0,29.0
3404,56.0,7.0,24.0
3405,51.0,6.0,19.0
3406,68.0,5.0,20.0
3407,70.0,6.0,20.0
3408,65.0,5.0,20.0
3409,59.0,7.0,13.0
3410,62.0,8.0,14.0
3411,61.0,6.0,15.0
3412,61.0,7.0,17.0
3413,60.0,7.0,20.0
3414,56.0,7.0,19.0
3415,60.0,8.0,18.0
3416,58.0,8.0,15.0
3417,57.0,7.0,16.0
3418,59.0,6.0,17.0
3419,61.0,5.0,11.0
3420,61.0,3.0,7.0
3421,66.0,1.0,13.0
3422,67.0,3.0,17.0
3423,65.0,4.0,14.0
3424,64.0,4.0,10.0
3425,68.0,7.0,6.0
3426,68.0,10.0,3.0
3427,62.0,10.0,-3.0
3428,61.0,13.0,-1.0
3429,59.0,14.0,-2.0
3430,57.0,15.0,-4.0
3431,44.0,20.0,-13.0
3432,46.0,21.0,-15.0
3433,59.0,20.0,-20.0
3434,58.0,20.0,-27.0
3435,56.0,20.0,-27.0
3436,59.0,18.0,-21.0
3437,67.0,17.0,-17.0
3438,75.0,14.0,-21.0
3439,88.0,11.0,-23.0
3440,94.0,8.0,-18.0
3441,82.0,12.0,-8.0
3442,84.0,9.0,3.0
3443,40.0,14.0,20.0
3444,22.0,17.0,30.0
3445,36.0,21.0,28.0
3446,47.0,24.0,28.0
3447,46.0,23.0,27.0
3448,27.0,18.0,35.0
3449,12.0,23.0,45.0
3450,17.0,21.0,41.0
3451,19.0,18.0,61.0
3452,31.0,14.0,77.0
3453,20.0,9.0,73.0
3454,14.0,7.0,68.0
3455,31.0,4.0,77.0
3456,17.0,2.0,73.0
3457,13.0,1.0,66.0
3458,22.0,5.0,57.0
3459,24.0,9.0,49.0
3460,32.0,11.0,49.0
3461,38.0,15.0,50.0
3462,35.0,16.0,55.0
3463,42.0,19.0,46.0
3464,34.0,18.0,50.0
3465,29.0,18.0,53.0
3466,26.0,16.0,54.0
3467,19.0,14.0,57.0
3468,20.0,10.0,60.0
3469,27.0,8.0,57.0
3470,26.0,10.0,50.0
3471,29.0,12.0,53.0
3472,31.0,13.0,51.0
3473,37.0,13.0,38.0
3474,56.0,14.0,43.0
3475,60.0,13.0,39.0
3476,55.0,13.0,25.0
3477,59.0,13.0,24.0
3478,67.0,11.0,27.0
3479,61.0,9.0,11.0
3480,73.0,10.0,15.0
3481,75.0,7.0,17.0
3482,60.0,8.0,14.0
3483,59.0,8.0,14.0
3484,61.0,8.0,12.0
3485,62.0,10.0,12.0
3486,54.0,11.0,7.0
3487,54.0,13.0,6.0
3488,56.0,14.0,2.0
3489,61.0,16.0,6.0
3490,64.0,16.0,12.0
3491,63.0,21.0,10.0
3492,63.0,22.0,16.0
3493,66.0,22.0,19.0
3494,63.0,26.0,18.0
3495,66.0,27.0,17.0
3496,68.0,28.0,15.0
3497,58.0,28.0,20.0
3498,54.0,26.0,23.0
3499,43.0,24.0,28.0
3500,52.0,25.0,38.0
3501,38.0,25.0,41.0
3502,40.0,28.0,45.0
3503,35.0,27.0,47.0
3504,27.0,25.0,45.0
3505,23.0,24.0,47.0
3506,11.0,22.0,56.0
3507,13.0,22.0,49.0
3508,18.0,20.0,49.0
3509,16.0,13.0,68.0
3510,10.0,12.0,67.0
3511,16.0,11.0,59.0
3512,23.0,13.0,65.0
3513,23.0,15.0,62.0
3514,25.0,16.0,49.0
3515,29.0,17.0,49.0
3516,35.0,20.0,56.0
3517,30.0,21.0,50.0
3518,34.0,22.0,49.0
3519,38.0,23.0,53.0
3520,40.0,24.0,55.0
3521,37.0,22.0,41.0
3522,32.0,23.0,43.0
3523,37.0,24.0,47.0
3524,32.0,23.0,49.0
3525,24.0,22.0,50.0
3526,20.0,23.0,48.0
3527,28.0,18.0,55.0
3528,24.0,15.0,62.0
3529,21.0,15.0,58.0
3530,27.0,14.0,55.0
3531,27.0,13.0,62.0
3532,28.0,10.0,61.0
3533,26.0,10.0,62.0
3534,24.0,7.0,61.0
3535,26.0,7.0,60.0
3536,27.0,9.0,50.0
3537,34.0,11.0,50.0
3538,33.0,11.0,49.0
3539,36.0,13.0,49.0
3540,39.0,14.0,49.0
3541,39.0,14.0,49.0
3542,37.0,14.0,51.0
3543,41.0,15.0,54.0
3544,41.0,15.0,49.0
3545,39.0,14.0,45.0
3546,44.0,12.0,49.0
3547,46.0,13.0,42.0
3548,45.0,13.0,39.0
3549,47.0,12.0,42.0
3550,48.0,12.0,40.0
3551,47.0,11.0,40.0
3552,47.0,11.0,39.0
3553,52.0,10.0,40.0
3554,48.0,12.0,39.0
3555,50.0,10.0,38.0
3556,49.0,12.0,39.0
3557,49.0,12.0,40.0
3558,49.0,11.0,41.0
3559,50.0,11.0,42.0
3560,48.0,11.0,41.0
3561,46.0,11.0,44.0
3562,38.0,11.0,48.0
3563,34.0,10.0,49.0
3564,32.0,9.0,51.0
3565,35.0,10.0,51.0
3566,35.0,10.0,49.0
3567,35.0,10.0,51.0
3568,33.0,10.0,51.0
3569,35.0,10.0,51.0
3570,35.0,10.0,50.0
3571,36.0,11.0,51.0
3572,36.0,11.0,53.0
3573,34.0,10.0,52.0
3574,34.0,10.0,52.0
3575,35.0,10.0,52.0
3576,37.0,11.0,50.0
3577,38.0,10.0,50.0
3578,38.0,11.0,50.0
3579,36.0,10.0,50.0
3580,38.0,10.0,50.0
3581,38.0,10.0,52.0
3582,37.0,8.0,51.0
3583,35.0,8.0,50.0
3584,30.0,10.0,55.0
3585,31.0,10.0,55.0
3586,30.0,10.0,53.0
3587,29.0,9.0,53.0
3588,30.0,9.0,53.0
3589,31.0,9.0,53.0
3590,29.0,9.0,53.0
3591,33.0,10.0,54.0
3592,35.0,10.0,52.0
3593,35.0,10.0,53.0
3594,37.0,11.0,51.0
3595,36.0,10.0,51.0
3596,37.0,10.0,50.0
3597,37.0,11.0,50.0
3598,37.0,11.0,50.0
3599,38.0,10.0,50.0
3600,39.0,11.0,49.0
3601,38.0,11.0,48.0
3602,38.0,11.0,49.0
3603,38.0,10.0,50.0
3604,40.0,10.0,48.0
3605,41.0,11.0,49.0
3606,42.0,10.0,50.0
3607,41.0,10.0,47.0
